no,timestamp,teks,teks_processed,teks_translated,neg,neu,pos,compound_score,sentiment
1330,2016-10-05T17:27:13.000Z,AntaraNews DPR dukung undang undang khusus tentang Antara Anggota Komisi I DPR RI yang juga pernah menjadi,antaranews DPR dukung undang undang khusus tentang antara anggota komisi i DPR RI yang juga pernah menjadi,Antaranews The DPR supports a special law regarding members of Commission I of the DPR RI who have also been,0.0,0.755,0.245,0.6369,positive
1331,2016-10-05T17:20:48.000Z,autotekno Hanafi Rais Network Sharing Bertentangan dengan Undang undang Wakil Ketua Komisi I DPR RI Hanaf,autotekno hanafi rais network sharing bertentangan dengan undang undang wakil ketua komisi i DPR RI hanaf,autotekno hanafi rais network sharing is contrary to the law of the deputy chairman of commission i DPR RI Hanaf,0.0,0.865,0.135,0.4215,positive
1332,2016-10-05T16:58:29.000Z,DPR dukung undang undang khusus tentang Antara Anggota Komisi I DPR RI yang juga pernah menjadi pemimpin redaksi,DPR dukung undang undang khusus tentang antara anggota komisi i DPR RI yang juga pernah menjadi pemimpin redaksi,The DPR supports a special law regarding members of Commission I of the DPR RI who have also been editor-in-chief,0.0,0.755,0.245,0.6369,positive
1333,2016-10-05T10:04:11.000Z,Anggota me inisiasi revisi UU No,anggota me inisiasi revisi UU no,members initiated the revision of Law no,0.444,0.556,0.0,-0.4588,negative
1334,2016-10-05T09:38:38.000Z,Anggota Komisi I DPR RI Optimis Revisi RUU ITE Segera Disahkan,anggota komisi i DPR RI optimis revisi RUU ITE segera disahkan,Members of Commission I DPR RI are optimistic that the revised ITE Bill will soon be passed,0.084,0.787,0.129,0.2023,positive
1335,2016-10-05T07:59:43.000Z,ROKAN HILIR Rapat Paripurna Istimewa Dewan Perwakilan Rakyat Daerah kabupaten Rokan Hilir Rohil dalam ran,ROKAN HILIR rapat paripurna istimewa dewan perwakilan rakyat daerah kabupaten rokan hilir rohil dalam ran,"ROKAN HILIR special plenary meeting of the regional people's representative council of Rokan downstream district, Rohil in ran",0.0,0.792,0.208,0.4939,positive
1336,2016-10-05T05:30:07.000Z,Update Time DPR Merasa Optimis Revisi RUU ITE Bisa Disahkan Sebelum Oktober JAKARTA DPR RI optimis,update time DPR merasa optimis revisi RUU ITE dapat disahkan sebelum oktober JAKARTA DPR RI optimis,update time The DPR is optimistic that the revised ITE Bill can be passed before October. JAKARTA The Indonesian DPR is optimistic,0.06,0.757,0.183,0.4767,positive
1337,2016-10-05T05:30:03.000Z,DPR Merasa Optimis Revisi RUU ITE Bisa Disahkan Sebelum Oktober JAKARTA DPR RI optimis revisi Ranc,DPR merasa optimis revisi RUU ITE dapat disahkan sebelum oktober JAKARTA DPR RI optimis revisi ranc,The DPR is optimistic that the revised ITE Bill can be passed before October. JAKARTA The Indonesian DPR is optimistic about the draft revision,0.118,0.717,0.165,0.3182,positive
1338,2016-10-05T04:42:55.000Z,Revisi rancangan Undang Undang RUU tentang Informasi dan Transaksi Elektronik ITE akan segera dibawa ke P,revisi rancangan undang undang RUU tentang informasi dan transaksi elektronik ITE akan segera dibawa ke p,revision of the draft law on ITE electronic information and transactions will soon be brought to p,0.107,0.893,0.0,-0.2023,negative
1339,2016-10-05T04:41:26.000Z,Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan,komisi i DPR optimis revisi RUU ITE segera disahkan,DPR Commission I is optimistic that the revised ITE Bill will soon be passed,0.101,0.743,0.155,0.2023,positive
1340,2016-10-05T04:40:17.000Z,Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan Revisi rancangan Undang Undang RUU tentang Informasi d,komisi i DPR optimis revisi RUU ITE segera disahkan revisi rancangan undang undang RUU tentang informasi di,Commission i of the DPR is optimistic that the revision of the ITE Bill will soon be ratified. The revision of the draft law on information in,0.17,0.7,0.13,-0.0516,negative
1341,2016-10-05T04:40:04.000Z,TribunNASIONAL Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan,tribunnasional komisi i DPR optimis revisi RUU ITE segera disahkan,The DPR's commission i tribunnational is optimistic that the revised ITE Bill will soon be passed,0.089,0.774,0.137,0.2023,positive
1342,2016-10-05T04:39:42.000Z,Paripurna DPR Setujui Bahrullah Akbar Jadi Anggota BPK RI Rapat Paripurna DPR Pada Selasa DPR R,paripurna DPR setujui bahrullah akbar jadi anggota BPK RI rapat paripurna DPR pada selasa DPR r,DPR plenary session approves Bahrullah Akbar as member of BPK RI DPR plenary meeting on Tuesday DPR r,0.0,0.856,0.144,0.4019,positive
1343,2016-10-05T04:39:28.000Z,NEWS Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan GaleriBerita,NEWS komisi i DPR optimis revisi RUU ITE segera disahkan galeriberita,NEWS commission i DPR is optimistic that the revised ITE Bill will soon be ratified by galeriberita,0.082,0.707,0.212,0.34,positive
1344,2016-10-05T04:38:44.000Z,BeritaBolla Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan Revisi rancangan Undang Undang RUU tentan,beritabolla komisi i DPR optimis revisi RUU ITE segera disahkan revisi rancangan undang undang RUU tentan,Beritabolla commission i DPR is optimistic that the revision of the ITE Bill will soon be ratified,0.172,0.625,0.203,0.1531,positive
1345,2016-10-05T04:38:34.000Z,Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan via tribunnews,komisi i DPR optimis revisi RUU ITE segera disahkan via tribunnews,DPR Commission I is optimistic that the revised ITE Bill will soon be ratified via tribunnews,0.086,0.69,0.224,0.34,positive
1346,2016-10-05T04:38:20.000Z,TribunNEWS Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan,tribunnews komisi i DPR optimis revisi RUU ITE segera disahkan,tribunnews commission i DPR is optimistic that the revised ITE Bill will soon be passed,0.095,0.759,0.146,0.2023,positive
1347,2016-10-05T04:38:09.000Z,News Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan Revisi rancangan Undang Undang RUU tentang TU,news komisi i DPR optimis revisi RUU ITE segera disahkan revisi rancangan undang undang RUU tentang ITU,"news commission i DPR is optimistic that the revision of the ITE Bill will soon be ratified, the revision of the draft law on the ITU Bill",0.216,0.656,0.128,-0.1779,negative
1348,2016-10-05T04:37:51.000Z,tribunnews Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan Revisi rancangan Undang Undang RUU tentang,tribunnews komisi i DPR optimis revisi RUU ITE segera disahkan revisi rancangan undang undang RUU tentang,tribunnews Commission I DPR is optimistic that the revision of the ITE Bill will soon be ratified. The revision of the draft law on the Bill on,0.216,0.656,0.128,-0.1779,negative
1349,2016-10-05T04:37:38.000Z,Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan beritanegara,komisi i DPR optimis revisi RUU ITE segera disahkan beritanegara,DPR Commission I is optimistic that the revised ITE Bill will soon be ratified by the National News,0.077,0.722,0.201,0.34,positive
1350,2016-10-05T04:29:14.000Z,Tribun Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan NewsToday DKK,tribun komisi i DPR optimis revisi RUU ITE segera disahkan newstoday DKK,DPR commission tribune is optimistic that the revised ITE Bill will soon be ratified newstoday DKK,0.082,0.707,0.212,0.34,positive
1351,2016-10-05T04:29:11.000Z,Tribun Komisi I DPR Optimis Revisi RUU ITE Segera Disahkan Revisi rancangan Undang Undang RUU NewsToday,tribun komisi i DPR optimis revisi RUU ITE segera disahkan revisi rancangan undang undang RUU newstoday,The House of Representatives Commission I tribune is optimistic that the revised ITE Bill will soon be ratified,0.077,0.722,0.201,0.34,positive
1352,2016-10-05T04:19:40.000Z,BaLamNews Dewan Perwakilan Rakyat Daerah Kabupaten Lampung Utara menggelar rapat paripurna dengan agenda p,balamnews dewan perwakilan rakyat daerah kabupaten lampung utara menggelar rapat paripurna dengan agenda p,balamnews North Lampung Regency People's Representative Council held a plenary meeting with agenda p,0.0,0.88,0.12,0.128,positive
1353,2016-10-05T02:18:48.000Z,Agenda DPR Rabu Pukul WIB Komisi VIII DPR RDP dengan BKD membahas RUU Tanggung Jawab Sosial Perusahaan agendaDPR,agenda DPR rabu pukul WIB komisi VII DPR RDP dengan BKD membahas RUU tanggung jawab sosial perusahaan agendadpr,"DPR agenda, Wednesday at WIB, Commission VII DPR RDP and BKD discussed the corporate social responsibility bill on the DPR agenda",0.07,0.93,0.0,-0.128,negative
1354,2016-10-04T16:55:24.000Z,Mana UU SPIP? RUU tinggal RUU Sayonara pengawasan intern independen Inspektorat hanya peti kemas korupsi instansi,mana UU SPIP ? RUU tinggal RUU sayonara pengawasan intern independen inspektorat hanya peti kemas korupsi instansi,where is the SPIP Law? The only bill left is that the inspectorate's independent internal supervision bill is just a container for agency corruption,0.286,0.714,0.0,-0.7906,negative
1355,2016-10-04T14:15:38.000Z,Radio ANDIKA Anggota Komisi I DPR RI Saifullah Tamliha optimistis revisi Undang Undang No tahun,radio ANDIKA anggota komisi i DPR RI saifullah tamliha optimistis revisi undang undang no tahun,ANDIKA radio member of commission i DPR RI Saifullah Tamliha is optimistic about the revision of law no,0.197,0.69,0.113,-0.1779,negative
1356,2016-10-04T14:08:08.000Z,NASIONAL JAKARTA PR Anggota Komisi I DPR RI FPPP H Syai,NASIONAL JAKARTA PR anggota komisi i DPR RI FPP h syai,NATIONAL JAKARTA PR member of commission i DPR RI FPP h syai,0.0,1.0,0.0,0.0,neutral
1357,2016-10-04T11:08:50.000Z,Penyelenggaraan Haji Banyak Kekurangan Komisi VIII DPR RI Bahas RUU PIHU Rancangan Undang Undang Penyelengg,penyelenggaraan haji banyak kekurangan komisi VII DPR RI bahas RUU PIHU rancangan undang undang penyelengg,"The implementation of the Hajj has many shortcomings. Commission VII DPR RI discusses the PIHU Bill, a draft law on organizing it",0.07,0.93,0.0,-0.128,negative
1358,2016-10-04T10:22:03.000Z,DPD RI Dorong DPR RI Usulkan RUU PIHU DPDRI,DPD RI dorong DPR RI usulkan RUU PIHU DPDRI,DPD RI encourages the DPR RI to propose the DPDRI PIHU Bill,0.104,0.694,0.201,0.34,positive
1359,2016-10-04T10:21:07.000Z,RUU Penyelenggaraan Ibadah Haji Untuk Perbaiki Kualitas Komisi VIII DPR RI bersama Kementerian Agama DPDRI,RUU penyelenggaraan ibadah haji untuk perbaiki kualitas komisi VII DPR RI bersama kementerian agama DPDRI,Bill on organizing the Hajj pilgrimage to improve the quality of Commission VII DPR RI together with the DPDRI ministry of religion,0.061,0.82,0.119,0.34,positive
1360,2016-10-04T09:43:45.000Z,Rapat Paripurna DPR RI Laporan Komisi XI DPR RI with SINTIA Hafi Dotul and others at pic,rapat paripurna DPR RI laporan komisi XI DPR RI with SINTIA hafi dotul and others at pic,DPR RI plenary meeting report of commission XI DPR RI with SINTIA hafi dotul and others at pic,0.0,1.0,0.0,0.0,neutral
1361,2016-10-04T09:11:01.000Z,Komisi XI Minta Rapat Paripurna DPR RI Tetapkan Bahrullah Akbar Sebagai Anggota BPK,komisi XI meminta rapat paripurna DPR RI tetapkan bahrullah akbar sebagai anggota BPK,Commission XI asked the DPR RI plenary meeting to appoint Bahrullah Akbar as a member of the BPK,0.0,1.0,0.0,0.0,neutral
1362,2016-10-04T08:39:49.000Z,Wakil Ketua Komisi VIII DPR Iskan Qolba Lubis RUU PIHU Perbaiki Kualitas Penyelenggara Haji,wakil ketua komisi VII DPR iskan qolba lubis RUU PIHU perbaiki kualitas penyelenggara haji,Deputy chairman of Commission VII DPR issues qolba lubis PIHU bill to improve the quality of Hajj organizers,0.074,0.784,0.142,0.34,positive
1363,2016-10-04T07:45:31.000Z,RUU PIHU Perbaiki Kualitas Penyelenggara Haji,RUU PIHU perbaiki kualitas penyelenggara haji,The PIHU Bill improves the quality of Hajj organizers,0.133,0.619,0.248,0.3182,positive
1364,2016-10-04T07:24:05.000Z,Dr Agus Hermanto bersama pimpinan DPR RI mengikuti Rapat Paripurna DPR Ke Masa Persidangan I DPRRI Paripurna,dari agus hermanto bersama pimpinan DPR RI mengikuti rapat paripurna DPR ke masa persidangan i DPRRI paripurna,from Agus Hermanto together with the leadership of the DPR RI following the DPR plenary session to the first session of the DPRRI plenary session,0.0,1.0,0.0,0.0,neutral
1365,2016-10-04T07:00:43.000Z,Rapat Paripurna DPR Ke Masa Persidangan I Tahun Sidang dipimpin Wakil Ketua DPR Taufik Kurniawan ParipurnaLive,rapat paripurna DPR ke masa persidangan i tahun sidang dipimpin wakil ketua DPR taufik kurniawan paripurnalive,DPR plenary meeting to session period i year session chaired by deputy chairman of DPR taufik kurniawan plenary session,0.0,1.0,0.0,0.0,neutral
1366,2016-10-04T06:04:20.000Z,Persiapan Rapat Paripurna DPR RI agenda Laporan Komisi XI DPR RI tentang Hasil Pembahasan Calon Anggota BPK RI,persiapan rapat paripurna DPR RI agenda laporan komisi XI DPR RI tentang hasil pembahasan calon anggota BPK RI,"preparation for the DPR RI plenary meeting, agenda for the report of Commission XI DPR RI regarding the results of discussions on prospective members of the BPK RI",0.0,1.0,0.0,0.0,neutral
1367,2016-10-04T04:35:40.000Z,Retweeted Fraksi PKS DPR RI Bbrp persoalan yg diadukan kpd adlh mengenai kebijakan,retweeted fraksi PKS DPR RI beberapa persoalan yang diadukan kepada adalah mengenai kebijakan,"retweeted by the DPR RI PKS faction, some of the issues that were complained about were regarding policy",0.236,0.764,0.0,-0.6037,negative
1368,2016-10-04T04:07:11.000Z,RUU Penyelenggaraan Ibadah Haji dan Umroh Perbaiki Kualitas Penyelenggaraan Haji Komisi VIII DPR RI bersama,RUU penyelenggaraan ibadah haji dan umroh perbaiki kualitas penyelenggaraan haji komisi VII DPR RI bersama,The bill on the implementation of the Hajj and Umrah pilgrimages improves the quality of the Hajj implementation by DPR RI Joint Commission VII,0.057,0.837,0.106,0.3182,positive
1369,2016-10-04T02:27:58.000Z,Agenda DPR Selasa Pukul WIB Rapat Paripurna DPR Masa Persidangan I Tahun Sidang agendaDPR,agenda DPR selasa pukul WIB rapat paripurna DPR masa persidangan i tahun sidang agendadpr,"DPR agenda, Tuesday at WIB, DPR plenary meeting, session period i, DPR agenda session",0.0,1.0,0.0,0.0,neutral
1370,2016-10-04T02:21:41.000Z,Agenda DPR Selasa Pukul WIB Komisi V DPR Rapat Panja RUU Arsitek agendaDPR,agenda DPR selasa pukul WIB komisi v DPR rapat panja RUU arsitek agendadpr,"DPR agenda, Tuesday at WIB, commission v DPR working committee meeting, draft agenda, DPR agenda",0.0,1.0,0.0,0.0,neutral
1371,2016-10-04T01:51:59.000Z,Komisi VIII DPR RI bersama KemenAg DPD RI membahas RUU Penyelenggaraan Ibadah Haji dan Umroh PIHU DPDRI,komisi VII DPR RI bersama kemenag DPD RI membahas RUU penyelenggaraan ibadah haji dan umroh PIHU DPDRI,Commission VII DPR RI together with the Ministry of Religion DPD RI discussed the bill on the implementation of the Hajj and Umrah pilgrimage PIHU DPDRI,0.057,0.943,0.0,-0.128,negative
1372,2016-10-04T01:13:26.000Z,DPRD menggelar Rapat Paripurna Ke Masa Persidangan III Tahun Dewan Perwakilan Rakyat Daerah DPRD Ko,DPRD menggelar rapat paripurna ke masa persidangan II tahun dewan perwakilan rakyat daerah DPRD kok,The DPRD held a plenary meeting during the second session of the DPRD regional people's representative council,0.0,0.909,0.091,0.128,positive
1373,2016-10-04T01:09:53.000Z,Pukul Rapat Paripurna DPR RI MP I TS,pukul rapat paripurna DPR RI MP i TS,at the plenary session of the DPR RI MP i TS,0.0,1.0,0.0,0.0,neutral
1374,2016-10-03T19:00:06.000Z,RUU Penyelenggaraan Ibadah Haji Untuk Perbaiki Kualitas Komisi VIII DPR RI bersama Kementerian Agama dan DPD,RUU penyelenggaraan ibadah haji untuk perbaiki kualitas komisi VII DPR RI bersama kementerian agama dan DPD,Bill on organizing the Hajj pilgrimage to improve the quality of Commission VII DPR RI together with the Ministry of Religion and DPD,0.059,0.827,0.114,0.34,positive
1375,2016-10-03T13:30:31.000Z,DPD RI Dorong DPR RI Usulkan RUU PIHU,DPD RI dorong DPR RI usulkan RUU PIHU,DPD RI encourages DPR RI to propose the PIHU Bill,0.121,0.645,0.234,0.34,positive
1376,2016-10-03T11:23:53.000Z,Pengesahan tentang Rancangan UU Daerah Otonomi Baru DOB itu bertempat di Gedung DPR RI MoedaPenggerak,pengesahan tentang rancangan UU daerah otonomi baru DOB itu bertempat di gedung DPR RI moedapenggerak,"ratification of the draft law on the new DOB autonomous region took place at the DPR RI building, Moedapengangkat",0.0,1.0,0.0,0.0,neutral
1377,2016-10-03T08:26:56.000Z,Wakil Ketua Komisi X DPR Abdul Fikri Faqih Panja RUU Kebudayaan Komisi X Himpun Masukan ke Kalsel,wakil ketua komisi kali DPR abdul fikri faqih panja RUU kebudayaan komisi kali himpun masukan ke kalsel,"Deputy chairman of the DPR's Kali Commission, Abdul Fikri Faqih, the Kali Commission's culture bill committee is collecting input for South Kalimantan",0.067,0.933,0.0,-0.128,negative
1378,2016-10-03T08:20:14.000Z,Anggota Komisi X DPR Mujib Rohmad RUU Kebudayaan Sebagai Elemen Pembangunan Bangsa,anggota komisi kali DPR mujib rohmad RUU kebudayaan sebagai elemen pembangunan bangsa,"member of the DPR commission, Mujib Rohmad, bill on culture as an element of nation development",0.091,0.909,0.0,-0.128,negative
1379,2016-10-03T06:58:04.000Z,Komisi VIII DPR RI hari ini resmi menetapkan Panitia Kerja Panja RUU Penyelenggaraan Ibadah Haji dan Umrah,komisi VII DPR RI hari ini resmi menetapkan panitia kerja panja RUU penyelenggaraan ibadah haji dan umrah,Commission VII of the Indonesian House of Representatives today officially appointed a working committee for the bill on the implementation of the Hajj and Umrah pilgrimages,0.059,0.941,0.0,-0.128,negative
1380,2016-10-03T05:58:51.000Z,Panja RUU Kebudayaan Jaring Masukan ke Kalsel Republika Online Republika OnlinePanja RUU Kebudayaan Jaring,panja RUU kebudayaan jaring masukan ke kalsel republika online republika onlinepanja RUU kebudayaan jaring,Net culture bill committee input to South Kalimantan Republica Online Republika Online Panja Net Culture Bill,0.176,0.824,0.0,-0.25,negative
1381,2016-10-03T05:22:18.000Z,Panja RUU Kebudayaan Jaring Masukan ke Kalsel,panja RUU kebudayaan jaring masukan ke kalsel,The cultural bill working committee seeks input to South Kalimantan,0.143,0.857,0.0,-0.128,negative
1382,2016-10-03T05:10:23.000Z,Komisi VIII raker dengan Menag Menhub Menlu Menkeu Menpan RB MenkumHAM membahas RUU Penyelenggaraan Ibadah Haji dan Umrah DPRLive,komisi VII raker dengan menag menhub menlu menkeu menpan RIBU menkumham membahas RUU penyelenggaraan ibadah haji dan umrah dprlive,"Commission VII working meeting with the Minister of Religion, Minister of Transportation, Minister of Finance, Minister of Administrative and Bureaucratic Reform, Minister of Law and Human Rights, Minister of Law and Human Rights to discuss the bill on the implementation of the Hajj and Umrah pilgrimage, DPRlive",0.032,0.968,0.0,-0.128,negative
1383,2016-10-03T05:10:07.000Z,republikaonline Panja RUU Kebudayaan Jaring Masukan ke Kalsel,republikaonline panja RUU kebudayaan jaring masukan ke kalsel,Republikaonline working committee on culture bill nets input to South Kalimantan,0.13,0.87,0.0,-0.128,negative
1384,2016-10-03T03:26:52.000Z,Ketua Komisi IX DPR Dede Yusuf RUU PPLIN untuk Tingkatkan Kompetensi TKI,ketua komisi IX DPR adek yusuf RUU PPLIN untuk tingkatkan kompetensi TKI,chairman of commission IX DPR adek yusuf PPLIN Bill to increase the competence of TKI,0.089,0.774,0.137,0.2023,positive
1385,2016-10-03T03:13:30.000Z,Baleg DPR dan Pemerintah Sepakati DIM RUU Kekarantinaan Kesehatan,baleg DPR dan pemerintah sepakati DIM RUU kekarantinaan kesehatan,The legislative assembly of the DPR and the government agree on the DIM health quarantine bill,0.158,0.684,0.158,0.25,positive
1386,2016-10-02T07:48:19.000Z,Rapat Paripurna DPR RI rapat Anggota yg dipimpin oleh pimpinan DPR merupakan forum tertinggi dlm melaksanakan wewenang tugas DPR RI,rapat paripurna DPR RI rapat anggota yang dipimpin oleh pimpinan DPR merupakan forum tertinggi dalam melaksanakan wewenang tugas DPR RI,"The DPR RI plenary meeting, the member meeting chaired by the DPR leadership, is the highest forum for carrying out the authority of the DPR RI duties",0.0,0.952,0.048,0.0772,positive
1387,2016-10-01T04:53:23.000Z,Jgn Persulit Pembayar Pajak,jangan persulit pembayar pajak,Don't make things difficult for taxpayers,0.0,0.703,0.297,0.2755,positive
1388,2016-09-30T08:28:17.000Z,Beginilah Wakil Rakyat yang kita pilih wahai orang Samarinda Ini suasana Rapat Paripurna DPRD,beginilah wakil rakyat yang kita pilih wahai orang samarinda ini suasana rapat paripurna DPRD,"This is the atmosphere of the people's representatives that we elect, people of Samarinda. This is the atmosphere of the DPRD plenary meeting",0.0,0.936,0.064,0.128,positive
1389,2016-09-30T07:55:24.000Z,RUU Perlindungan Pekerja Luar Negeri Lindungi Pekerja dan Tingkatkan Kompetensi Pekerja Ketua Komisi IX DPR,RUU perlindungan pekerja luar negeri lindungi pekerja dan tingkatkan kompetensi pekerja ketua komisi IX DPR,"Overseas worker protection bill protects workers and increases workers' competence, chairman of Commission IX of the DPR",0.08,0.798,0.122,0.2023,positive
1390,2016-09-29T15:13:39.000Z,Wakil Ketua Badan Legislasi DPR RI Firman Soebagyo menginginkan realisasi regulasi turunan dari Undang Undang,wakil ketua badan legislasi DPR RI firman soebagyo menginginkan realisasi regulasi turunan dari undang undang,"Deputy chairman of the DPR RI legislative body, Firman Soebagyo, wants the realization of regulations derived from the law",0.0,1.0,0.0,0.0,neutral
1391,2016-09-29T14:44:37.000Z,DPR RI BALEG SEMPURNAKAN DRAF RUU KARANTINA KESEHATAN lewat,DPR RI BALEG SEMPURNAKAN DRAF RUU KARANTINA KESEHATAN lewat,DPR RI BALEG PERFECTS DRAFT OF HEALTH QUARANTINE BILL passed,0.277,0.49,0.233,0.0943,positive
1392,2016-09-29T14:11:49.000Z,Singapura Jangan Main main dengan Undang Undang Tax Amnesty Ketua DPR RI Ade Komaru BatikBontang,singapura jangan main main dengan undang undang tax amnesty ketua DPR RI adek komaru batikbontang,"Singapore, don't play around with the tax amnesty law, Chairman of the Indonesian House of Representatives, Adek Komaru Batikbontang",0.102,0.898,0.0,-0.2584,negative
1393,2016-09-29T10:38:54.000Z,Ketua DPR RI Singapura Jangan Menghambat Program Pengampunan Pajak Pemberlakuan Undang Undang Tax Amnes,ketua DPR RI singapura jangan menghambat program pengampunan pajak pemberlakuan undang undang tax amnes,The chairman of the Indonesian House of Representatives in Singapore should not hinder the tax amnesty program from enacting the tax amnesty law,0.0,1.0,0.0,0.0,neutral
1394,2016-09-29T09:04:23.000Z,RDP Panja RUU Kebidanan Komisi IX DPR RI UUbidan dibutuhkan utk perlundungan bagi masyarakat,RDP panja RUU kebidanan komisi IX DPR RI uubidan dibutuhkan untuk perlundungan bagi masyarakat,RDP working committee on midwifery bill Commission IX DPR RI uubidan is needed for protection for the community,0.081,0.919,0.0,-0.128,negative
1395,2016-09-29T08:47:37.000Z,Komisi IX DPR RI RDP dengan Kepala Badan PPSDM Kesehatan masukan terhadap RUU tentang Kebidanan DPRLive,komisi IX DPR RI RDP dengan kepala badan PPSDM kesehatan masukan terhadap RUU tentang kebidanan dprlive,Commission IX DPR RI RDP with the head of the PPSDM health agency provided input on the bill on midwifery dprlive,0.07,0.93,0.0,-0.128,negative
1396,2016-09-29T06:42:25.000Z,Tim RUU Tindak Pidana Terorisme DPR Kunjungan Spesifik ke Pasukan Khusus Angkatan Laut Den Jaka di Cilandak Kamis KunkerDPR,tim RUU tindak pidana terorisme DPR kunjungan spesifik ke pasukan khusus angkatan laut den jaka di cilandak kamis kunkerdpr,the DPR's terrorism crime bill team made a specific visit to the Den Jaka Naval Special Forces in Cilandak Thursday Kunkerdpr,0.339,0.565,0.095,-0.7845,negative
1397,2016-09-29T04:31:12.000Z,Banggar DPR Raker dgn Kemenkeu Menteri PPN Menkumham dan Gubernur BI bahas Penetapan Postur Sementara RUU APBN TA DPRLive,banggar DPR raker dengan kemenkeu menteri PPN menkumham dan gubernur BI bahas penetapan postur sementara RUU APBN TA dprlive,"DPR has a working meeting with the Ministry of Finance, Minister of National Development Planning, Minister of Law and Human Rights and the Governor of BI to discuss the determination of the temporary posture of the TA APBN Bill dprlive",0.036,0.898,0.066,0.296,positive
1398,2016-09-29T02:12:54.000Z,Agenda DPR Kamis Pukul WIB Komisi IX DPR RDP Panja RUU Kebidanan agendaDPR,agenda DPR kamis pukul WIB komisi IX DPR RDP panja RUU kebidanan agendadpr,DPR agenda Thursday at WIB Commission IX DPR RDP working committee on Midwifery Bill DPR agenda,0.091,0.909,0.0,-0.128,negative
1399,2016-09-29T02:05:10.000Z,Agenda DPR Kamis Pukul WIB Komisi IX DPR Rapat Panja RUU Perlindungan Pekerja Indonesia dg Pemerintah agendaDPR,agenda DPR kamis pukul WIB komisi IX DPR rapat panja RUU perlindungan pekerja indonesia dengan pemerintah agendadpr,"DPR agenda, Thursday at WIB, DPR Commission IX meeting of the Indonesian worker protection bill working committee with the government, DPR agenda",0.13,0.87,0.0,-0.25,negative
1400,2016-09-29T02:03:28.000Z,Agenda DPR Kamis Pukul WIB Komisi I DPR Rapat Panja RUU Penyiaran agendaDPR,agenda DPR kamis pukul WIB komisi i DPR rapat panja RUU penyiaran agendadpr,DPR agenda Thursday at WIB commission i DPR meeting working committee on broadcasting bill agendadpr,0.103,0.897,0.0,-0.128,negative
1401,2016-09-28T23:46:04.000Z,Hizbut Tahrir Indonesia HTI Solo mendatangi Kantor Dewan Perwakilan Rakyat Daerah DPRD Jl Adisucpto Solo,hizbut tahrir indonesia HTI solo mendatangi kantor dewan perwakilan rakyat daerah DPRD jl adisucpto solo,Hizbut Tahrir Indonesia HTI Solo visited the office of the Regional People's Representative Council DPRD Jl Adisucpto Solo,0.0,0.919,0.081,0.128,positive
1402,2016-09-28T14:07:29.000Z,Tetap menjadi wakil rakyat yang bnr mengerti dan memahami aspirasi rakyat NovantoMenangMKD,tetap menjadi wakil rakyat yang banget mengerti dan memahami aspirasi rakyat novantomenangmkd,remains a people's representative who really understands and understands the aspirations of the people of Novantomenangmkd,0.0,0.812,0.188,0.25,positive
1403,2016-09-28T10:56:08.000Z,Oleh krn itu penting kiranya memasukkan HakUntukTahu dlm pasal di RUU PPILN yg sdg dibahas di,oleh karena itu penting kiranya memasukkan hakuntuktahu dalam pasal di RUU PPILN yang sedang dibahas di,"Therefore, it is important to include the right to know in the article in the PPILN Bill which is being discussed here",0.064,0.858,0.077,0.0772,positive
1404,2016-09-28T09:29:11.000Z,Isu RUU Pemilu Masih Krusial,isu RUU pemilu masih krusial,the issue of the election bill is still crucial,0.158,0.842,0.0,-0.128,negative
1405,2016-09-28T08:43:34.000Z,Pansus RUU Pemberantasan Tindak Pidana Terorisme mengunjungi Markas Satuan Bravo Paskhas di Bogor Rabu SidakDPR,pansus RUU pemberantasan tindak pidana terorisme mengunjungi markas satuan bravo paskhas di bogor rabu sidakdpr,The special committee on the bill for eradicating criminal acts of terrorism visited the bravo paskhas unit headquarters in bogor Wednesday sidakdpr,0.315,0.596,0.089,-0.7783,negative
1406,2016-09-28T05:14:03.000Z,Komisi II DPR RI Siap Bahas Pasal RUU Pemilu,komisi II DPR RI siap bahas pasal RUU pemilu,Commission II DPR RI is ready to discuss articles on the election bill,0.1,0.733,0.167,0.25,positive
1407,2016-09-28T04:22:18.000Z,Kang mohon Tinjau Kebijakan ttg Sangsi atas Telatnya pembayaran UU Th Ps,kang mohon tinjau kebijakan tentang sangsi atas telatnya pembayaran UU tahu pas,"Sir, please review the policy regarding sanctions for late payments under the Tofu Law",0.0,0.85,0.15,0.3182,positive
