bersengat	4.0	1.0	4,4,4,4,4,4,4,4,4,4
bain	2.4	1.0	1,3,3,2,1,3,2,4,2,3
delusi	2.4	1.0	4,1,1,1,4,3,3,2,3,2
mencebikkan	3.2	1.0	4,2,4,4,2,2,3,4,4,3
mengeloskan	2.4	1.0	2,1,2,1,3,4,2,3,3,3
menelurkan	2.4	1.0	3,2,4,2,2,1,2,2,3,3
preventif	3.2	1.0	3,3,4,3,3,3,4,4,3,2
capek	3.2	1.0	4,3,3,4,4,3,3,2,3,3
berguna	4.0	1.0	4,4,4,4,4,4,4,4,4,4
tanya jawab	2.4	1.0	2,2,4,3,2,1,3,3,2,2
stop	2.4	1.0	4,4,2,0,2,3,2,1,4,2
mengimbuhi	2.4	1.0	2,3,4,2,1,1,4,1,3,3
penongkat	2.4	1.0	3,4,1,2,3,2,3,1,3,2
ekstremis	2.4	1.0	4,3,1,3,3,1,4,3,1,1
khayalan	3.2	1.0	4,4,4,3,3,2,2,3,4,3
sosialistis	2.4	1.0	1,3,4,2,3,2,2,3,2,2
tungkak	3.2	1.0	4,2,2,3,3,4,3,4,3,4
kekhususan	2.4	1.0	3,2,2,2,3,3,3,1,2,3
perian	2.4	1.0	3,0,3,4,1,2,4,3,2,2
sauk	2.4	1.0	2,2,4,4,1,2,3,2,1,3
serentak	2.4	1.0	2,3,3,3,1,1,4,3,2,2
panggul	3.2	1.0	2,4,4,4,3,4,4,4,2,1
habis	2.4	1.0	0,3,2,3,1,2,4,2,4,3
gubahan	2.4	1.0	3,3,2,4,2,1,3,3,1,2
bagak	4.0	1.0	4,4,4,4,4,4,4,4,4,4
bagas	4.0	1.0	4,4,4,4,4,4,4,4,4,4
angan-angan	3.2	1.0	3,4,4,2,3,3,3,3,4,3
bertakwa	3.2	1.0	4,3,3,4,3,3,3,3,4,2
mengenang	2.4	1.0	3,2,2,2,2,3,1,3,3,3
menyesali	2.4	1.0	3,2,4,3,3,3,2,2,0,2
awas	3.2	1.0	4,3,3,4,4,2,3,3,4,2
jreng	2.4	1.0	3,2,2,2,3,3,2,4,1,2
kekuatan	2.4	1.0	2,4,3,2,1,2,1,3,3,3
bersahaja	4.0	1.0	4,4,4,4,4,4,4,4,4,4
figur	2.4	1.0	2,3,1,1,2,2,4,2,4,3
beroleh	2.4	1.0	2,2,3,1,2,3,2,4,3,2
perolehan	2.4	1.0	4,2,2,2,2,3,2,2,3,2
mengarifi	2.4	1.0	2,1,2,2,2,4,4,2,1,4
kesebatan	3.2	1.0	4,4,3,4,3,4,2,4,1,3
pemilikan	2.4	1.0	2,3,1,1,3,2,3,2,3,4
gebyar	3.2	1.0	4,4,2,4,2,3,3,4,4,2
sedeng	2.4	1.0	3,2,2,2,2,4,2,3,1,3
kemahiran	3.2	1.0	4,3,2,4,3,4,1,4,3,4
menghinakan	3.2	1.0	2,3,4,4,2,3,4,3,4,3
martabat	4.0	1.0	4,4,4,4,4,4,4,4,4,4
keterikatan	3.2	1.0	3,3,2,4,4,3,3,3,4,3
pionir	2.4	1.0	4,3,2,0,3,3,2,2,2,3
berakidah	3.2	1.0	4,4,3,4,4,2,3,3,2,3
bernapaskan	2.4	1.0	3,2,2,2,2,4,2,4,2,1
gigil	2.4	1.0	1,3,2,4,2,2,3,3,1,3
trengginas	4.0	1.0	4,4,4,4,4,4,4,4,4,4
pulut	2.4	1.0	2,1,2,2,3,3,3,2,4,2
terbangun	2.4	1.0	3,3,3,3,1,2,1,4,2,2
jaya	3.2	1.0	4,3,3,2,3,4,3,4,3,3
sintal	2.4	1.0	3,0,1,3,3,2,4,4,2,2
susah hati	2.4	1.0	2,1,2,2,3,3,4,2,3,2
stupa	3.2	1.0	4,3,3,3,4,3,2,3,4,3
lemas	4.0	1.0	4,4,4,4,4,4,4,4,4,4
jantan	4.0	1.0	4,4,4,4,4,4,4,4,4,4
beranak	2.4	1.0	4,2,2,4,2,1,2,1,2,4
jabar	2.4	1.0	3,3,2,3,2,0,3,3,2,3
rekaan	2.4	1.0	4,2,0,0,4,2,3,4,4,1
putus kata	3.2	1.0	4,3,2,3,3,3,4,4,3,3
intuitif	2.4	1.0	2,3,3,2,3,3,1,3,2,2
sorongan	3.2	1.0	3,3,2,4,3,4,3,3,3,4
impulsif	2.4	1.0	2,4,3,2,1,3,2,1,3,3
bercermin	3.2	1.0	3,3,4,3,4,2,3,4,3,3
kecerdikan	3.2	1.0	3,3,3,4,4,3,2,4,3,3
inferensi	2.4	1.0	2,2,1,3,3,1,4,4,1,3
berjasa	3.2	1.0	4,3,4,4,2,4,2,4,4,1
sintetis	2.4	1.0	3,0,4,2,3,2,3,4,1,2
ramanda	2.4	1.0	1,2,2,2,3,4,1,2,4,3
intan	2.4	1.0	2,4,3,3,2,1,2,3,1,3
tanggapan	2.4	1.0	1,2,3,3,4,2,2,3,3,1
takrif	2.4	1.0	1,2,2,4,4,2,4,3,1,1
moratorium	2.4	1.0	1,2,3,3,2,2,3,3,2,3
perkiraan	2.4	1.0	3,2,4,2,1,4,2,1,2,3
membenang	3.2	1.0	3,2,4,2,4,3,4,3,4,3
servis	2.4	1.0	3,4,1,3,1,2,1,2,4,3
reksa	2.4	1.0	3,3,2,1,1,3,2,3,3,3
bugar	3.2	1.0	4,4,2,3,3,1,4,4,3,4
silang pendapat	2.4	1.0	4,3,0,2,2,3,4,2,1,3
kakek	2.4	1.0	4,3,3,1,2,1,2,3,4,1
gengsi	3.2	1.0	4,3,4,4,4,3,2,3,4,1
karsa	2.4	1.0	3,3,3,4,1,3,2,3,0,2
menebarkan	2.4	1.0	3,2,4,3,2,1,1,1,4,3
mengesankan	3.2	1.0	2,3,4,3,3,4,4,3,2,4
beristirahat	2.4	1.0	2,2,3,3,2,2,2,2,3,3
kaisar	3.2	1.0	4,4,2,3,3,3,4,2,4,3
pencatat	2.4	1.0	2,2,1,2,3,2,2,3,3,4
bentuk	3.2	1.0	4,4,3,3,2,4,4,2,3,3
angkat	2.4	1.0	3,2,2,2,4,2,2,3,1,3
rais	2.4	1.0	2,3,2,3,2,3,3,2,1,3
atasan	2.4	1.0	3,4,4,1,3,3,3,0,3,0
studi	3.2	1.0	4,4,3,4,2,3,3,3,3,3
fusi	3.2	1.0	2,3,3,4,4,2,4,4,2,4
meluluskan	2.4	1.0	3,1,2,3,3,1,4,0,4,3
tepat guna	3.2	1.0	3,4,2,3,3,4,3,4,4,2
suntuk	4.0	1.0	4,4,4,4,4,4,4,4,4,4
seibu	2.4	1.0	1,3,3,2,3,3,2,3,2,2
kegirangan	2.4	1.0	3,1,4,3,2,4,2,0,2,3
rembukan	2.4	1.0	1,2,3,2,2,3,4,4,1,2
kunyah	2.4	1.0	1,2,3,4,3,2,3,3,2,1
moblong	2.4	1.0	2,2,2,4,3,4,2,2,1,2
percederaan	4.0	1.0	4,4,4,4,4,4,4,4,4,4
terpelajar	3.2	1.0	4,4,3,3,3,3,4,1,4,3
tulen	2.4	1.0	4,3,4,2,2,2,2,1,3,1
mengimbas	2.4	1.0	1,2,4,3,1,2,3,2,2,4
lindu	3.2	1.0	2,3,3,4,4,3,4,4,4,1
lantip	2.4	1.0	2,4,4,3,0,2,1,2,3,3
daya tahan	4.0	1.0	4,4,4,4,4,4,4,4,4,4
bergas	4.0	1.0	4,4,4,4,4,4,4,4,4,4
kepintaran	3.2	1.0	3,3,3,3,3,4,4,3,4,2
cucu adam	2.4	1.0	3,3,1,2,4,2,4,0,2,3
kepelesiran	2.4	1.0	3,2,4,1,2,2,1,4,3,2
sangkil	3.2	1.0	4,3,3,2,3,4,2,4,3,4
endus	2.4	1.0	0,2,3,2,4,2,4,3,2,2
elu	2.4	1.0	3,1,3,2,2,2,3,2,3,3
pekerja	2.4	1.0	3,2,2,2,1,3,2,3,3,3
mengotot	3.2	1.0	2,4,3,2,4,3,4,4,2,4
cengkauan	2.4	1.0	1,3,3,3,0,3,2,4,2,3
daim	2.4	1.0	1,1,4,3,3,1,2,2,4,3
memesonakan	4.0	1.0	4,4,4,4,4,4,4,4,4,4
keberuntungan	3.2	1.0	4,3,4,3,4,4,1,3,4,2
meriah	2.4	1.0	4,2,2,4,2,2,2,1,3,2
melihat	2.4	1.0	3,2,1,3,2,3,2,3,2,3
kegilaan	2.4	1.0	3,1,2,2,3,3,2,2,2,4
bertanya-tanya	3.2	1.0	0,3,4,4,4,4,2,4,4,3
pemufakatan	3.2	1.0	4,3,4,4,3,2,4,4,2,2
kimah	4.0	1.0	4,4,4,4,4,4,4,4,4,4
surat tanah	2.4	1.0	2,3,2,1,2,2,3,3,4,2
moral	3.2	1.0	4,4,4,3,4,2,1,2,4,4
kundangan	4.0	1.0	4,4,4,4,4,4,4,4,4,4
salim	3.2	1.0	2,2,4,4,3,3,3,3,4,4
rimba	2.4	1.0	2,4,3,2,2,2,3,1,4,1
keriangan	3.2	1.0	4,2,2,3,4,4,3,2,4,4
estetik	3.2	1.0	1,4,3,4,4,4,3,3,4,2
murid	2.4	1.0	3,2,2,2,4,1,3,2,2,3
runtut	2.4	1.0	4,2,1,2,3,3,1,3,2,3
mendidik	2.4	1.0	3,3,3,3,3,3,2,2,1,1
umi	3.2	1.0	3,3,3,2,4,4,4,2,3,4
sukat	2.4	1.0	3,4,1,2,2,3,4,3,0,2
muktamar	3.2	1.0	3,4,4,4,3,2,3,4,3,2
tanda-tanda	3.2	1.0	3,4,2,3,4,4,3,3,2,4
sunan	3.2	1.0	3,4,4,4,2,3,2,3,3,4
tawarikh	2.4	1.0	3,2,1,3,0,2,3,3,3,4
mengibai	3.2	1.0	3,3,2,4,3,2,3,4,4,4
uraian	2.4	1.0	1,2,3,3,2,1,3,4,4,1
lampu	3.2	1.0	3,4,2,4,3,2,4,4,4,2
efek	2.4	1.0	3,2,2,3,4,3,1,2,0,4
rafi	2.4	1.0	2,0,2,2,1,4,2,4,3,4
transendental	2.4	1.0	3,1,4,1,3,3,2,3,2,2
kicau	2.4	1.0	3,3,3,2,2,2,4,0,2,3
primitif	2.4	1.0	2,3,4,3,2,2,2,2,3,1
sejadah	2.4	1.0	0,3,3,2,3,3,1,4,3,2
terhalang	2.4	1.0	0,2,4,2,1,4,2,3,3,3
produk	2.4	1.0	2,-2,2,3,2,3,4,4,3,3
pencedok	2.4	1.0	2,2,1,2,3,1,3,3,3,4
animo	3.2	1.0	4,3,3,3,3,3,4,3,2,4
kejayaan	3.2	1.0	3,4,3,3,3,2,2,4,4,4
duka	3.2	1.0	3,2,4,3,4,3,3,4,4,2
kenikmatan	3.2	1.0	2,3,3,3,3,2,4,4,4,4
sembahyangan	3.2	1.0	4,3,3,3,1,3,4,4,3,4
suam-suam kuku	3.2	1.0	2,2,4,4,2,4,3,4,4,3
peronda	2.4	1.0	4,1,4,2,2,2,2,3,2,2
paya	3.2	1.0	4,3,3,4,2,3,3,4,4,2
pantulan	2.4	1.0	2,3,2,1,2,2,4,2,4,2
panorama	2.4	1.0	4,1,2,2,3,3,2,3,2,2
ampas (kopi)	2.4	1.0	1,2,3,4,3,2,3,4,1,1
bernama	3.2	1.0	3,3,4,4,3,3,3,4,4,1
gentas	2.4	1.0	1,1,3,3,2,4,3,1,2,4
samseng	2.4	1.0	4,2,1,1,4,3,1,3,4,1
rela	4.0	1.0	4,4,4,4,4,4,4,4,4,4
talenta	3.2	1.0	2,3,4,4,2,3,4,3,4,3
bangkit selera	2.4	1.0	3,3,1,4,3,1,3,2,4,0
lebih-lebih	3.2	1.0	3,3,4,3,4,4,2,3,2,4
perkomplotan	3.2	1.0	3,3,4,4,4,4,3,3,1,3
tasamuh	4.0	1.0	4,4,4,4,4,4,4,4,4,4
ura-ura	3.2	1.0	4,4,3,3,3,3,4,3,3,2
khas	3.2	1.0	4,4,3,2,4,3,4,3,3,2
pokta	4.0	1.0	4,4,4,4,4,4,4,4,4,4
menistakan	3.2	1.0	3,3,3,2,4,3,4,3,3,4
resep	2.4	1.0	3,3,3,1,1,3,2,2,2,4
teranggar-anggar	2.4	1.0	2,2,3,3,4,2,1,2,2,3
penat	3.2	1.0	4,4,3,2,4,4,2,3,3,3
aneh	3.2	1.0	3,4,3,2,3,3,4,4,2,4
lestari	3.2	1.0	3,3,3,3,3,4,4,2,3,4
ganjaran	4.0	1.0	4,4,4,4,4,4,4,4,4,4
emir	3.2	1.0	4,2,3,4,4,2,4,4,1,4
siswa	2.4	1.0	0,4,4,0,3,1,3,4,3,2
kontributor	2.4	1.0	1,3,3,3,2,3,4,4,0,1
minat	3.2	1.0	3,4,1,3,3,4,4,4,2,4
manjur	3.2	1.0	3,4,2,4,3,4,2,3,3,4
vista	2.4	1.0	1,0,3,4,1,2,4,2,3,4
pendalaman	3.2	1.0	3,2,4,4,3,2,3,4,3,4
tip	3.2	1.0	3,4,3,3,2,4,4,4,3,2
penyantun	3.2	1.0	4,4,4,2,4,2,3,3,3,3
panas	3.2	1.0	2,3,2,3,4,3,4,3,4,4
kepleset	2.4	1.0	3,2,2,3,3,4,2,1,3,1
perhimpunan	2.4	1.0	3,3,3,2,2,3,2,2,1,3
golongan atas	4.0	1.0	4,4,4,4,4,4,4,4,4,4
bertepatan	2.4	1.0	2,2,2,2,2,3,3,1,3,4
mahdi	2.4	1.0	2,3,1,4,2,4,1,4,2,1
mencontoh	3.2	1.0	2,4,3,3,3,4,3,4,3,3
menjahili	3.2	1.0	3,2,3,3,3,4,2,4,4,4
bergamat	3.2	1.0	3,4,4,4,4,4,2,3,3,1
roh	3.2	1.0	4,3,3,4,4,4,4,3,3,0
ketangkasan	3.2	1.0	3,2,3,3,3,3,4,4,3,4
pengharmonisan	2.4	1.0	3,2,3,1,3,2,1,2,3,4
menyerikati	2.4	1.0	3,4,1,3,0,3,4,2,2,2
menggerecoki	3.2	1.0	3,3,4,2,3,3,4,4,3,3
sarju	3.2	1.0	3,3,4,1,4,4,4,4,1,4
anak sasian	2.4	1.0	1,3,4,3,3,1,4,0,2,3
yang dipertuan	3.2	1.0	2,2,3,4,3,4,4,3,3,4
bapang	2.4	1.0	3,3,1,4,4,1,1,2,2,3
santer	3.2	1.0	4,4,4,3,3,4,4,2,3,1
kelepasan	2.4	1.0	4,3,4,2,1,1,3,2,2,2
kohesi	3.2	1.0	2,4,3,2,4,3,4,4,3,3
seraya	3.2	1.0	4,3,4,3,3,3,3,3,4,2
jebakan	2.4	1.0	2,2,2,4,3,1,3,4,2,1
menjelang	2.4	1.0	2,2,3,2,3,2,1,3,3,3
wisma	2.4	1.0	2,3,2,2,4,3,1,2,2,3
lambuk	2.4	1.0	1,2,4,0,3,3,2,3,4,2
bersumber	3.2	1.0	4,3,2,3,3,3,4,3,3,4
bersimpuh	2.4	1.0	3,2,1,2,4,2,3,4,3,0
kits	4.0	1.0	4,4,4,4,4,4,4,4,4,4
sambatan	3.2	1.0	2,2,4,4,3,4,3,3,3,4
penali	2.4	1.0	1,0,4,2,2,1,4,3,4,3
konsultasi	2.4	1.0	4,0,2,4,1,2,3,3,2,3
bakh	3.2	1.0	3,4,4,4,3,4,1,3,2,4
ordo	2.4	1.0	2,3,2,2,2,2,2,3,2,4
cekel	3.2	1.0	3,4,4,2,4,2,3,3,4,3
orde	2.4	1.0	2,1,1,2,3,3,4,4,3,1
penumpil	2.4	1.0	0,3,2,3,3,3,3,3,2,2
direktur	2.4	1.0	3,3,3,1,2,4,1,4,0,3
berjiwa	2.4	1.0	0,2,3,3,2,4,2,3,3,2
praktis	3.2	1.0	3,4,2,4,2,2,3,4,4,4
santiran	2.4	1.0	1,1,2,4,3,3,2,1,3,4
berpakaian	3.2	1.0	4,4,1,4,2,4,4,4,1,4
denda	2.4	1.0	2,1,4,3,0,3,3,1,4,3
melongo	2.4	1.0	3,3,2,3,2,2,3,4,1,1
akil	3.2	1.0	3,2,4,2,2,4,4,3,4,4
bos	2.4	1.0	2,2,1,4,4,2,3,2,2,2
eka	2.4	1.0	3,1,2,4,2,1,2,3,2,4
hilang	2.4	1.0	2,2,3,1,4,1,3,2,2,4
lakeri	2.4	1.0	2,4,3,2,1,3,1,2,3,3
sebandung	2.4	1.0	2,2,4,1,3,1,2,3,2,4
gubris	2.4	1.0	3,2,3,2,2,3,1,2,3,3
berjaya	3.2	1.0	4,4,3,3,4,4,4,1,4,1
prei	2.4	1.0	1,2,4,3,3,3,3,2,0,3
pere	2.4	1.0	2,3,4,2,2,1,4,1,2,3
tersendat	3.2	1.0	2,4,3,3,3,4,4,2,3,4
peri	2.4	1.0	4,1,2,1,4,4,2,2,2,2
ulama	2.4	1.0	3,3,3,2,1,2,3,3,2,2
aya	2.4	1.0	2,3,1,2,2,4,3,1,3,3
bungkusan	3.2	1.0	4,4,3,2,4,2,2,4,4,3
memintasi	2.4	1.0	2,2,2,3,3,2,2,2,4,2
mikroanalisis	2.4	1.0	3,3,2,3,2,2,2,3,2,2
berupaya	2.4	1.0	2,2,3,1,2,3,3,3,3,2
mengikuti	2.4	1.0	1,2,3,3,2,2,2,3,3,3
mengumpulkan	2.4	1.0	2,2,2,1,4,3,2,2,3,3
nirmala	3.2	1.0	4,4,4,4,2,3,4,2,2,3
gampang	3.2	1.0	4,3,4,4,2,4,2,4,3,2
ganduh	2.4	1.0	2,3,1,4,2,2,3,3,1,3
bersama	2.4	1.0	4,0,3,3,2,4,2,3,2,1
berembuk	2.4	1.0	1,2,2,2,4,3,3,3,3,1
kamil	2.4	1.0	3,1,4,2,3,2,4,2,1,2
kanjang	3.2	1.0	3,2,3,4,3,4,3,3,4,3
perdeo	3.2	1.0	4,2,4,4,3,4,3,3,3,2
berbenak	2.4	1.0	4,2,4,3,0,3,1,2,2,3
menjelajahi	2.4	1.0	4,3,2,1,1,4,3,1,4,1
berakal	3.2	1.0	2,4,3,4,3,4,3,2,3,4
perincian	2.4	1.0	4,0,3,1,4,3,3,2,1,3
taruh	3.2	1.0	3,2,4,3,4,3,4,3,2,4
drastis	3.2	1.0	4,4,3,2,4,3,4,3,1,4
arketipe	2.4	1.0	1,2,2,3,3,2,1,3,3,4
suci	3.2	1.0	2,4,4,4,2,3,4,3,3,3
berada	3.2	1.0	4,4,4,3,3,3,2,4,3,2
daya gabung	3.2	1.0	4,3,2,3,3,3,4,4,4,2
menghirukkan	3.2	1.0	4,4,2,4,3,4,3,3,2,3
vitalitas	2.4	1.0	3,0,2,2,3,2,3,3,4,2
memanjang	2.4	1.0	3,1,3,2,2,2,2,4,2,3
perlup	2.4	1.0	4,2,2,2,4,2,2,2,2,2
primbon	3.2	1.0	3,3,2,4,3,4,3,4,3,3
penjelasan	2.4	1.0	1,3,2,1,4,4,0,3,2,4
hamparan	2.4	1.0	1,3,2,4,3,1,3,1,4,2
meributkan	3.2	1.0	4,4,3,3,4,3,4,3,2,2
mustajab	3.2	1.0	3,4,3,4,3,4,3,3,1,4
waduh	2.4	1.0	3,2,2,3,4,2,1,2,2,3
cuti	2.4	1.0	4,3,1,3,1,2,2,4,1,3
kontemporer	2.4	1.0	3,2,2,2,4,1,2,3,2,3
mengasihani	3.2	1.0	3,3,2,4,3,4,4,4,2,3
purusa	2.4	1.0	1,3,3,2,4,2,1,4,3,1
kodrat	3.2	1.0	3,3,4,3,3,4,2,4,3,3
beralas	3.2	1.0	2,3,2,3,4,4,3,3,4,4
karimah	3.2	1.0	2,2,4,4,3,4,4,2,3,4
misbah	3.2	1.0	4,4,3,3,2,3,1,4,4,4
menggirangkan melegakan	3.2	1.0	4,3,4,3,4,3,3,3,1,4
nuftah	2.4	1.0	2,3,3,3,2,2,1,2,3,3
inventivitas	3.2	1.0	1,4,4,4,4,2,3,4,2,4
menentu	2.4	1.0	4,2,2,1,3,1,2,4,3,2
cerapan	2.4	1.0	2,4,2,3,4,1,1,2,3,2
prima	3.2	1.0	3,4,3,4,3,4,3,1,4,3
makanan	2.4	1.0	1,3,3,1,3,4,1,3,2,3
cuma-cuma	3.2	1.0	4,4,3,3,4,3,3,4,1,3
intelektual	2.4	1.0	2,3,1,1,2,3,3,3,3,3
zaim	2.4	1.0	4,3,1,2,2,3,2,1,3,3
preferensi	2.4	1.0	3,2,2,2,3,4,2,3,1,2
menghimpunkan	2.4	1.0	3,3,4,2,1,2,4,0,3,2
gombroh	2.4	1.0	2,2,2,2,4,3,2,2,2,3
kecepatan	3.2	1.0	3,3,3,3,4,4,4,3,3,2
pangus	4.0	1.0	4,4,4,4,4,4,4,4,4,4
permanen	2.4	1.0	1,4,4,3,1,2,4,1,3,1
benang raja	3.2	1.0	2,2,4,4,3,4,2,3,4,4
prodeo	3.2	1.0	4,3,4,4,2,4,2,4,1,4
punya nama	4.0	1.0	4,4,4,4,4,4,4,4,4,4
menenangkan	3.2	1.0	2,4,2,4,4,3,3,4,2,4
eja	2.4	1.0	2,3,1,4,3,1,2,4,3,1
sawala	2.4	1.0	3,3,1,2,3,1,3,1,4,3
trauma	3.2	1.0	3,4,3,4,2,2,4,3,3,4
biang keladi	2.4	1.0	2,1,1,1,4,4,4,2,2,3
melipur	3.2	1.0	2,2,3,4,3,4,4,4,4,2
terlibat	2.4	1.0	3,2,3,3,3,3,2,2,2,1
terbukti	2.4	1.0	2,3,2,1,3,3,2,2,3,3
ajal	2.4	1.0	1,4,2,2,1,3,4,1,3,3
menduga	2.4	1.0	3,3,3,2,1,3,2,4,3,0
prediksi	2.4	1.0	0,2,3,2,4,3,4,1,3,2
melampas	3.2	1.0	2,3,4,4,2,4,4,4,3,2
sempena hati	3.2	1.0	4,0,3,4,2,4,4,4,4,3
taksiran	4.0	1.0	4,4,4,4,4,4,4,4,4,4
bolehan	3.2	1.0	4,3,1,4,4,2,3,3,4,4
pengetahuan	3.2	1.0	2,4,4,4,2,3,3,3,3,4
kajian	3.2	1.0	4,4,3,3,4,3,4,2,2,3
tiris	2.4	1.0	1,3,4,3,2,1,2,3,3,2
gusti	3.2	1.0	4,3,4,4,2,4,3,2,4,2
recok	3.2	1.0	4,3,3,2,3,4,3,3,3,4
bianglala	3.2	1.0	4,4,4,4,3,3,1,2,3,4
menating	2.4	1.0	2,2,2,3,2,1,3,3,3,3
bersenandung	3.2	1.0	3,2,2,4,4,3,4,4,3,3
kebisaan	3.2	1.0	4,3,4,4,2,4,4,3,1,3
berprakarsa	2.4	1.0	2,3,1,3,2,2,3,2,3,3
berlibat	2.4	1.0	1,2,2,2,4,1,4,4,2,2
gembur	4.0	1.0	4,4,4,4,4,4,4,4,4,4
kelilipan	2.4	1.0	3,2,1,2,3,2,2,2,4,3
kebesaran	3.2	1.0	3,3,4,3,2,3,4,4,4,2
semarak	2.4	1.0	2,2,3,2,3,2,2,3,2,3
penggede	2.4	1.0	2,3,3,3,3,2,3,1,1,3
berhasrat	2.4	1.0	4,4,2,1,2,3,4,0,2,2
peninggalan	3.2	1.0	3,3,2,3,4,3,3,3,4,4
berpatroli	3.2	1.0	4,1,3,4,2,3,4,3,4,4
sumpah	2.4	1.0	2,3,3,1,3,2,3,2,3,2
timbalan	3.2	1.0	4,4,4,3,2,3,1,3,4,4
membaca	3.2	1.0	4,3,4,4,3,2,2,2,4,4
penanti	2.4	1.0	1,4,1,4,1,2,3,2,3,3
terus-menerus	3.2	1.0	4,4,3,4,2,3,2,4,4,2
pendataan	2.4	1.0	4,3,1,2,2,3,1,1,3,4
simetris	2.4	1.0	2,4,3,1,3,2,3,3,3,0
beber	2.4	1.0	2,1,3,4,3,2,2,3,2,2
membenarkan	2.4	1.0	2,2,2,2,4,1,1,4,2,4
protektor	2.4	1.0	2,1,4,3,1,2,3,2,3,3
berpatokan	3.2	1.0	4,4,4,4,1,4,3,3,3,2
naik pelaminan	3.2	1.0	3,2,4,2,4,2,4,4,3,4
lugu	3.2	1.0	4,2,3,4,4,3,3,3,3,3
ventura	2.4	1.0	2,0,2,4,4,3,2,3,2,2
berbentuk	2.4	1.0	3,0,3,2,4,3,2,2,2,3
pegah	4.0	1.0	4,4,4,4,4,4,4,4,4,4
sero	2.4	1.0	3,4,3,3,-1,1,2,4,2,3
polemik	2.4	1.0	3,4,2,4,1,3,3,2,0,2
beraras	3.2	1.0	4,3,4,4,4,2,2,3,3,3
mengeluarkan darah	3.2	1.0	4,2,3,4,4,3,1,4,3,4
gempar	3.2	1.0	4,4,4,4,4,0,2,4,4,2
widita	3.2	1.0	2,4,4,3,2,4,4,3,3,3
kebajikan	3.2	1.0	4,3,3,3,3,4,4,3,1,4
tuntun	2.4	1.0	1,2,3,4,2,4,1,3,2,2
bersender	3.2	1.0	3,4,3,3,4,3,4,4,2,2
mematuhi	3.2	1.0	2,4,3,4,4,3,3,1,4,4
beraturan	3.2	1.0	4,4,4,1,4,2,4,4,3,2
mencari akal	2.4	1.0	3,3,1,3,1,2,3,2,3,3
batas (waktu)	2.4	1.0	3,3,1,4,2,1,3,3,3,1
fertil	3.2	1.0	4,3,4,2,4,4,4,2,2,3
besar-besaran	2.4	1.0	1,3,1,3,1,2,4,3,3,3
kusa	2.4	1.0	2,4,2,3,2,3,2,2,1,3
bineka	2.4	1.0	3,4,3,0,3,3,2,2,2,2
wantah	2.4	1.0	3,2,3,0,3,2,3,2,3,3
menganut	3.2	1.0	4,2,4,4,4,2,3,2,3,4
ideal	2.4	1.0	2,4,1,3,3,2,0,2,4,3
meminda	3.2	1.0	3,2,3,3,4,3,4,4,2,4
anakan	4.0	1.0	4,4,4,4,4,4,4,4,4,4
tinggalan	3.2	1.0	4,3,3,3,1,3,4,4,4,3
samun	2.4	1.0	2,2,2,2,2,2,3,4,3,2
mustaid	2.4	1.0	1,2,4,2,4,1,2,3,3,2
solah	3.2	1.0	4,3,3,2,3,4,4,3,4,2
puadai	3.2	1.0	4,3,2,1,3,4,4,4,3,4
bercita rasa	2.4	1.0	1,3,3,3,0,4,2,2,4,2
artian	2.4	1.0	3,3,2,2,0,3,2,2,4,3
mullah	2.4	1.0	2,0,0,4,2,4,2,3,3,4
kesal	3.2	1.0	3,2,3,2,4,3,4,4,3,4
aneka	2.4	1.0	3,4,2,2,3,2,0,2,3,3
rahasia	2.4	1.0	3,4,1,4,3,2,2,2,0,3
ganjar	4.0	1.0	4,4,4,4,4,4,4,4,4,4
adakala	2.4	1.0	4,1,1,3,1,3,3,4,2,2
kemantapan	3.2	1.0	4,2,3,4,3,3,4,3,2,4
pendidik	2.4	1.0	3,3,2,3,2,2,2,2,2,3
dispensasi	2.4	1.0	4,3,3,2,0,4,0,3,2,3
penangkalan	3.2	1.0	4,4,3,3,3,2,4,2,4,3
menganggar	2.4	1.0	3,1,3,1,3,3,2,2,3,3
sublim	2.4	1.0	1,3,2,2,2,3,3,3,3,2
tekanan mental	3.2	1.0	4,4,4,2,4,3,1,3,3,4
mengganjari	2.4	1.0	4,3,1,2,2,1,1,4,2,4
prominen	4.0	1.0	4,4,4,4,4,4,4,4,4,4
disiplin	2.4	1.0	1,2,2,4,3,2,3,3,2,2
kosen	3.2	1.0	4,3,3,4,2,3,2,4,3,4
peleburan	2.4	1.0	3,2,1,3,4,2,3,2,2,2
terjadi	2.4	1.0	3,3,2,2,3,2,4,1,3,1
bilhak	2.4	1.0	2,2,4,3,2,2,3,3,2,1
pestaka	3.2	1.0	3,4,3,3,4,2,4,3,4,2
bekas	3.2	1.0	2,3,4,4,2,3,4,3,3,4
kincung	2.4	1.0	3,2,2,1,3,1,3,4,4,1
perut	2.4	1.0	3,0,2,3,3,4,2,2,3,2
cumil	3.2	1.0	4,4,1,4,2,3,3,3,4,4
mengerikan	3.2	1.0	4,3,1,4,4,4,4,3,2,3
bekal	2.4	1.0	3,4,2,2,2,2,1,4,1,3
mengecamkan	2.4	1.0	3,0,3,4,4,1,2,1,4,2
bersendel	3.2	1.0	3,3,3,4,3,4,3,3,4,2
traktat	2.4	1.0	3,2,4,1,4,1,2,4,1,2
terjemahan	2.4	1.0	3,1,3,2,2,3,3,3,1,3
