no,timestamp,teks,teks_processed,teks_translated
211,2016-12-14T01:39:16.000Z,Agenda DPR Rabu Pukul WIB Pansus RUU Penyelenggaraan Pemilu DPR RI Rapat Konsultasi dengan Mahkamah Agung agendaDPR,agenda DPR rabu pukul WIB pansus RUU penyelenggaraan pemilu DPR RI rapat konsultasi dengan mahkamah agung agendadpr,"DPR agenda, Wednesday at WIB, special committee on the bill on organizing elections for the DPR RI, consultation meeting with the supreme court, DPR agenda"
212,2016-12-13T14:26:36.000Z,Baru skrg mendengar ada kepala daerah ngundat kebijakan bangun Masjid padalah yg dilakukan amanat APBD yg di sahkan bareng wakil rakyat,baru sekarang dengar ada kepala daerah ngundat kebijakan bangun masjid pada yang pelaksanaan amanat APBD yang di sahkan bareng wakil rakyat,Only now have I heard that regional heads are demanding policies to build mosques in order to implement the mandate of the APBD which was ratified together with the people's representatives
213,2016-12-13T11:25:47.000Z,bijak banget tulisan anda beda dng wakil rakyat yg nyinyir abiesss penampilan tdk menjamin kebijakan seseorang,bijak banget tulis anda beda dengan wakil rakyat yang nyinyir abiess tampil tidak jamin kebijakan orang,Your writing is very wise in contrast to the people's representatives who say that abies appear not to guarantee people's policies
214,2016-12-13T09:50:25.000Z,Setya Novanto Diperiksa KPK Rapat Paripurna DPR RI Ditunda,setya novanto periksa KPK rapat paripurna DPR RI tunda,Setya Novanto examines KPK DPR RI plenary meeting postponed
215,2016-12-13T08:30:16.000Z,Pansus RUU Penyelenggaraan Pemilu DPR RI Rapat Kerja dengan Panglima TNI Polri Kejaksaan dan DPD RI terkait revisi UU Pemilu DPRLive,pansus RUU penyelenggaraan pemilu DPR RI rapat kerja dengan panglima TNI polri jaksa dan DPD RI kait revisi UU pemilu dprlive,"DPR RI election implementation bill special committee working meeting with TNI commander, police, prosecutor and DPD RI regarding revision of election law dprlive"
216,2016-12-13T07:47:05.000Z,Anggota DPR Ingatkan Pentingnya Integrasi Kebijakan TKI,anggota DPR ingat penting integrasi kebijakan TKI,DPR members remember the importance of integrating TKI policies
217,2016-12-13T01:31:03.000Z,Agenda DPR Selasa Pukul WIB Rapat Paripurna DPR Ke Masa Persidangan II Tahun Sidang agendaDPR,agenda DPR selasa pukul WIB rapat paripurna DPR ke masa sidang II tahun sidang agendadpr,"DPR agenda, Tuesday at WIB, DPR plenary meeting for the second session of the DPR agenda session year"
218,2016-12-13T00:57:56.000Z,a RUU tentang Pemberantasan Tindak Pidana Terorisme b RUU tentang Wawasan Nusantara Pukul Rapat Intern Komisi I DPR RI,a RUU tentang berantas tindakan pidana terorisme b RUU tentang wawas nusantara pukul rapat intern komisi i DPR RI,a Bill on eradicating criminal acts of terrorism b Bill on national awareness at the internal meeting of commission i DPR RI
219,2016-12-13T00:56:56.000Z,tentang Pertembakauan menjadi RUU Usul DPR RI dilanjutkan dengan Pengambilan Keputusan dan,tentang tembakau jadi RUU usul DPR RI lanjut dengan ambil keputusan dan,"regarding tobacco, the DPR RI's proposed bill continues with making a decision and"
220,2016-12-13T00:56:17.000Z,Pendapat Fraksi Fraksi terhadap RUU Usul Inisiatif Anggota DPR RI,dapat partai partai hadap RUU usul inisiatif anggota DPR RI,parties can face the bill as an initiative of members of the Indonesian House of Representatives
221,2016-12-13T00:53:41.000Z,Agenda Selasa Desember Pukul Rapat Paripurna DPR RI,agenda selasa desember pukul rapat paripurna DPR RI,agenda for Tuesday December at the DPR RI plenary session
222,2016-12-13T00:52:48.000Z,kapan ada RUU produktifitas dan integritas anggota DPR MPR ??,kapan ada RUU produktifitas dan integritas anggota DPR MPR ? ?,When will there be a bill on the productivity and integrity of DPR MPR members? ?
223,2016-12-12T14:05:34.000Z,Komisi IV DPR menggali masukan terkait penyusunana RUU Budi Daya Tanaman di Universitas Sumatera Utara Jumat KunkerDPR,komisi IV DPR gali masuk kait penyusunana RUU budi daya tanam di universitas sumatera utara jumat kunkerdpr,"Commission IV DPR digs into the drafting of the Bill on Plant Cultivation at the University of North Sumatra, Friday kunkerdpr"
224,2016-12-12T12:45:50.000Z,Anggota DPR RI Erma S Ranik Nilai RUU CSR Tak Hambat Investasi via,anggota DPR RI erma si ranik nilai RUU CSR tak hambat investasi via,"Member of the Republic of Indonesia's DPR, Erma Si Ranik, believes that the CSR Bill will not hinder investment via"
225,2016-12-12T02:22:11.000Z,RUU Redenominasi tak Masuk Prolegnas,RUU redenominasi tak masuk prolegnas,The redenomination bill is not included in the national legislative program
226,2016-12-12T02:19:54.000Z,republikaonline RUU Redenominasi tak Masuk Prolegnas via,republikaonline RUU redenominasi tak masuk prolegnas via,republicaonline The redenomination bill was not included in the national legislative program via
227,2016-12-12T02:19:42.000Z,RUU Redenominasi tak Masuk Prolegnas ROL,RUU redenominasi tak masuk prolegnas ROL,The redenomination bill is not included in the ROL National Legislation Program
228,2016-12-12T02:19:05.000Z,RUU Redenominasi tak Masuk Prolegnas News,RUU redenominasi tak masuk prolegnas news,The redenomination bill was not included in the national legislative program
229,2016-12-12T02:16:19.000Z,RUU Redenominasi tak Masuk Prolegnas republikaonline,RUU redenominasi tak masuk prolegnas republikaonline,The redenomination bill is not included in the Republikaonline Prolegnas
230,2016-12-12T02:01:54.000Z,Siap Kawal Pengesahan REVISI UUASN,siap kawal pengesahan REVISI UUASN,ready to oversee the ratification of the UUASN REVISION
231,2016-12-11T22:56:53.000Z,DPR RI Di industri kelapa sawit kepentingan asing sangat nyata dalam kebijakan moratorium masa pemerintahan SBY,DPR RI di industri kelapa sawit penting asing sangat nyata dalam kebijakan moratorium masa pemerintah SURABAYA,DPR RI in the important foreign palm oil industry is very evident in the moratorium policy of the SURABAYA government
232,2016-12-11T17:59:23.000Z,Ketua Para Wakil Ketua DPR RI RUU PELAPORAN KEUANGAN UNTUK DUNIA BISNIS INDONESIA MENJADI lewat,ketua para wakil ketua DPR RI RUU LAPOR UANG UNTUK DUNIA BISNIS INDONESIA JADI lewat,chairman and deputy chairman of the Republic of Indonesia DPR REPORTING MONEY FOR THE INDONESIAN BUSINESS WORLD BILL has passed
233,2016-12-11T11:42:12.000Z,Ketua dan Para Wakil Ketua DPR RI RUU PELAPORAN KEUANGAN UTK DUNIA BISNIS INDONESIA Paraf lewat,ketua dan para wakil ketua DPR RI RUU LAPOR UANG UNTUK DUNIA BISNIS INDONESIA paraf lewat,Chairman and Deputy Chairmen of the Republic of Indonesia DPR REPORTING MONEY FOR THE INDONESIAN BUSINESS WORLD draft passed
234,2016-12-11T01:33:23.000Z,miris wakil rakyat ngurusin hal cemen mestinya urus RUU yg banyak terbengkalai,miris wakil rakyat urus hal cemen mesti urus RUU yang banyak bengkalai,It's sad that the people's representatives who take care of cement matters have to take care of a bill that has been neglected a lot
235,2016-12-10T13:24:28.000Z,Anggota DPR Harapkan Masyarakat Pahami RUU Konservasi Anggota DPR RI Taufiq R Abdullah mengharapkan rancangan,anggota DPR harap masyarakat paham RUU konservasi anggota DPR RI taufiq r abdullah harap rancangan,DPR members hope the public understands the conservation bill. DPR RI member Taufiq R Abdullah hopes for a draft
236,2016-12-10T13:24:11.000Z,Anggota DPR Harapkan Masyarakat Pahami RUU Konservasi,anggota DPR harap masyarakat paham RUU konservasi,DPR members hope the public understands the conservation bill
237,2016-12-10T08:35:37.000Z,Anggota DPR harapkan masyarakat pahami RUU Konservasi,anggota DPR harap masyarakat paham RUU konservasi,DPR members hope the public understands the conservation bill
238,2016-12-10T08:08:10.000Z,Anggota DPR harapkan masyarakat pahami RUU Konservasi Anggota DPR RI Taufiq R Abdullah mengharapkan rancangan,anggota DPR harap masyarakat paham RUU konservasi anggota DPR RI taufiq r abdullah harap rancangan,DPR members hope the public understands the conservation bill. DPR RI member Taufiq R Abdullah hopes for a draft
239,2016-12-10T07:54:28.000Z,Draft RUU Penghapusan Kekerasan thd Perempuan bs diakses di web n jgn lupa dukung petisinya,draft RUU hapus keras thd perempuan dapat akses di web n jangan lupa dukungan petisi,The draft bill to remove strict restrictions on women can be accessed on the web and don't forget to support the petition
240,2016-12-10T07:30:24.000Z,Anggota DPR harapkan masyarakat pahami RUU Konservasi Anggota DPR RI Taufiq R Ab infopuger,anggota DPR harap masyarakat paham RUU konservasi anggota DPR RI taufiq r ab infopuger,DPR members hope the public understands the conservation bill. DPR RI member taufiq r ab infopuger
241,2016-12-10T06:22:37.000Z,Anggota DPR berharap RUU konservasi dipahami luas,anggota DPR harap RUU konservasi paham luas,DPR members hope the conservation bill will be broad-minded
242,2016-12-10T06:12:07.000Z,Anggota DPR berharap RUU konservasi dipahami luas loperkoran,anggota DPR harap RUU konservasi paham luas loperkoran,DPR members hope the conservation bill understands the extent of newspaper delivery
243,2016-12-10T06:11:22.000Z,Anggota DPR berharap RUU konservasi dipahami luas Anggota DPR RI Taufiq R Abdullah mengharapkan rancangan,anggota DPR harap RUU konservasi paham luas anggota DPR RI taufiq r abdullah harap rancangan,DPR members hope the conservation bill will be widely understood. DPR RI member Taufiq R Abdullah hopes for a draft
244,2016-12-10T06:07:21.000Z,Anggota DPR berharap RUU Konservasi Dipahami luas,anggota DPR harap RUU konservasi paham luas,DPR members hope the conservation bill will be broad-minded
245,2016-12-10T04:54:18.000Z,Revisi UU ASN adalah pembenahan hulu kebijakan dan solusi konkret bagi mereka,revisi UU ASN adalah benah hulu kebijakan dan solusi konkret bagi mereka,The revision of the ASN Law is an upstream policy improvement and concrete solution for them
246,2016-12-09T15:32:57.000Z,Koq makin marak ya stop kebijakan bebas visa tuk Cina,kok makin marak ya stop kebijakan bebas visa untuk cina,Why is it becoming more and more common to stop the visa-free policy for China?
247,2016-12-09T10:02:11.000Z,Mari kita kawal bersama Undang Undang Aparatur Sipil Negara ASN,mari kita kawal sama undang undang aparatur sipil negara ASN,Let's guard the state civil apparatus law ASN
248,2016-12-09T09:56:53.000Z,DPR RI komoditas minyak sawit menempati posisi kedua penyumbang devisa terbesar Indonesia maka harus dilindungi,DPR RI komoditas minyak sawit tempat posisi dua sumbang devisa besar indonesia maka harus lindung,"DPR RI palm oil commodities, which are two of Indonesia's largest foreign exchange earners, must be protected"
249,2016-12-09T08:15:40.000Z,Audiensi kepada Bpk Harry Poernomo Anggota Komisi VII DPR RI tentang RUU Migas,audiensi kepada bpk harry poernomo anggota komisi VII DPR RI tentang RUU migas,"audience with Mr Harry Poernomo, member of Commission VII DPR RI regarding the oil and gas bill"
250,2016-12-09T04:38:41.000Z,Komisi IV DPR menyerap masukan terkait RUU Sistem Budi Daya Tanaman di Universitas Brawijaya Malang Jumat KunkerDPR,komisi IV DPR serap masuk kait RUU sistem budi daya tanam di universitas brawijaya malang jumat kunkerdpr,"Commission IV of the DPR has accepted the bill regarding the cultivation system bill at Brawijaya University, Malang, Friday kunkerdpr"
251,2016-12-09T04:34:41.000Z,Konsultasi Publik dan Jaring Pendapat RUU Budi Daya Tanaman Komisi IV DPR RI at Biro Rektor USU,konsultasi publik dan jaring dapat RUU budi daya tanam komisi IV DPR RI at biro rektor USU,public consultation and netting for the DPR RI Commission IV cultivation bill at the USU chancellor's bureau
252,2016-12-09T03:05:31.000Z,memberikan kebijakan yg dapat menjadi tolak ukur dan dapat di implementasikan ke kepala daerah sehingga mudah tertata kemimpinannya,beri kebijakan yang dapat jadi penolakan ukur dan dapat di implementasi ke kepala daerah sehingga mudah tata kemimpinannya,provide policies that can be measured and can be implemented by regional heads so that leadership arrangements are easy
253,2016-12-09T02:23:23.000Z,DPR Terkini Komisi V DPR Setujui Draf RUU Jaskon Dibawa ke Paripurna,DPR kini komisi v DPR tuju draf RUU jaskon bawa ke paripurna,The DPR is now commission v DPR to take the draft of the Jakon Bill to the plenary
254,2016-12-09T02:22:51.000Z,DPR Terkini Anggota Pansus RUU Penyelenggaraan Pemilu Totok Daryanto Norma Dasar Pemilu Tidak Perlu Diubah,DPR kini anggota pansus RUU penyelenggaraan pemilu totok daryanto norma dasar pemilu tidak perlu ubah,"The DPR is now a member of the special committee on the draft election implementation bill, Totok Daryanto. There is no need to change the basic election norms"
255,2016-12-09T02:16:00.000Z,DPR Terkini DPRD dan PMI Surabaya Minta RUU Kepalangmerahan Disahkan,DPR kini DPRD dan PMI surabaya minta RUU kepalangmerahan sah,DPRD and PMI Surabaya now ask for the Red Cross Bill to be legal
256,2016-12-08T15:57:14.000Z,Satpolpp Mendoakan serta Mendukung disahkan RUU ASN pengangkatan Honorer Amin,satpolpp doa serta dukungan sah RUU ASN angkat honorer amin,"satpolpp prayers and legal support for the ASN Bill to raise honorary honorary fees, amen"
257,2016-12-08T15:25:28.000Z,Komisi IV Segera Revisi UU Sumber Daya Hayati MANADO EDUNEWS ID Komisi IV DPR RI akan revisi Undang Undang,komisi IV segera revisi UU sumber daya hayati MANADO EDUNEWS ID komisi IV DPR RI akan revisi undang undang,commission IV will immediately revise the biological resources law MANADO EDUNEWS ID commission IV DPR RI will revise the law
258,2016-12-08T11:41:11.000Z,RUU Sumber Daya Hayati Lindungi Kekayaan Alam Indonesia,RUU sumber daya hayati lindung kaya alam indonesia,Indonesia's rich natural protected biological resources bill
259,2016-12-08T11:41:08.000Z,RUU Sumber Daya Hayati Lindungi Kekayaan Alam Indonesia republikaonline,RUU sumber daya hayati lindung kaya alam indonesia republikaonline,Indonesia's rich natural protected biological resources bill republicaonline
260,2016-12-08T10:08:30.000Z,Panja RUU Arsitek Komisi V DPR Bahas Substansi DIM Bersama Pemerintah,panja RUU arsitek komisi v DPR bahas substansi DIM sama pemerintah,The draft committee on draft draft commission v DPR discussed the substance of DIM with the government
261,2016-12-08T06:36:08.000Z,PENDIDIKAN JAKARTA PR Wakil Ketua Komisi X DPR RI Abdul Fikri Faqih menilai pemerintah tidak kompak dalam penentuan kebijakan terkai,DIDIK JAKARTA PR wakil ketua komisi kali DPR RI abdul fikri faqih nilai pemerintah tidak kompak dalam tentu kebijakan terka,DIDIK JAKARTA PR deputy chairman of the Indonesian House of Representatives Commission Abdul Fikri Faqih believes that the government is not united in terms of certain policies
262,2016-12-08T06:15:14.000Z,Komisi IV DPR gelar FGD di Universitas Gadjah Mada tentang RUU Konservasi Keanekaragaman Hayati Ekosistem Kamis KunkerDPR,komisi IV DPR gelar FGD di universitas gadjah mada tentang RUU konservasi keanekaragaman hayati ekosistem kamis kunkerdpr,Commission IV of the DPR held an FGD at Gadjah Mada University regarding the Bill on Ecosystem Biodiversity Conservation Thursday Kunkerdpr
263,2016-12-08T04:54:49.000Z,Komisi V DPR Setujui Draf RUU Jaskon Dibawa ke Paripurna,komisi v DPR tuju draf RUU jaskon bawa ke paripurna,Commission v DPR aims to bring the draft Jakon Bill to plenary
264,2016-12-08T04:53:31.000Z,Anggota Pansus RUU Penyelenggaraan Pemilu Totok Daryanto Norma Dasar Pemilu Tidak Perlu Diubah,anggota pansus RUU penyelenggaraan pemilu totok daryanto norma dasar pemilu tidak perlu ubah,"Totok Daryanto, member of the special committee on the election implementation bill, basic election norms do not need to be changed"
265,2016-12-08T03:46:55.000Z,Panja RUU Arsitek Komisi V DPR rapat pembahasan substansi dan DIM RUU Arsitek dengan pemerintah DPRLive,panja RUU arsitek komisi v DPR rapat bahas substansi dan DIM RUU arsitek dengan pemerintah dprlive,Committee on draft architects bill committee v DPR meeting to discuss the substance and DIM of the architects bill with the dprlive government
266,2016-12-08T02:39:10.000Z,Agenda DPR Kamis Pukul WIB Komisi V DPR Rapat Panja RUU Arsitek agendaDPR,agenda DPR kamis pukul WIB komisi v DPR rapat panja RUU arsitek agendadpr,DPR agenda Thursday at WIB commission v DPR working committee meeting draft agenda DPR agenda
267,2016-12-08T01:12:53.000Z,DPRD dan PMI Surabaya Minta RUU Kepalangmerahan Disahkan,DPRD dan PMI surabaya minta RUU kepalangmerahan sah,Surabaya DPRD and PMI ask for the red head bill to be legal
268,2016-12-07T17:01:09.000Z,Fraksi PAN DPR RI Dukung Moratorium Ujian Nasional Namun Fraksi PAN meminta agar ada kebijakan pengganti terh,partai KAPAN DPR RI dukungan moratorium uji nasional tetapi partai KAPAN minta agar ada kebijakan ganti terh,The KAPAN party in the Indonesian House of Representatives supports the national test moratorium but the KAPAN party asks for a policy to replace the term
269,2016-12-07T11:25:00.000Z,DPR Terkini Ketua DPR Setya Novanto Pastikan RUU Hasil Bahasan DPR Berkualitas Baik,DPR kini ketua DPR setya novanto pasti RUU hasil bahas DPR kualitas baik,"The current chairman of the DPR, Setya Novanto, is sure that the draft bill discussed by the DPR is of good quality"
270,2016-12-07T04:53:08.000Z,RDP Pansus RUU ttg Penyelenggaraan Pemilu DPR RI diisi w Ronald Khanif others at Gedung Nusantara II,RDP pansus RUU tentang penyelenggaraan pemilu DPR RI isi saya ronald khanif others at gedung nusantara II,"RDP special committee on the bill regarding the implementation of the DPR RI elections, my contents are Ronald Khanif others at Gedung Nusantara II"
271,2016-12-07T04:25:00.000Z,DKPP menyampaikan masukan terkait dengan revisi UU Penyelenggaraan Pemilu pada Pansus RUU Penyelenggaran Pemilu DPR RI DPRLive,DKPP sampai masuk kait dengan revisi UU penyelenggaraan pemilu pada pansus RUU penyelenggaran pemilu DPR RI dprlive,"DKPP has even been linked to the revision of the election implementation law in the special committee on the House of Representatives DPR RI election management bill, dprlive"
272,2016-12-07T04:17:31.000Z,LANGSUNG di Periscope Pansus RUU Pemilu raker dengan KPU Bawaslu dan DKPP DPRLive,LANGSUNG di periscope pansus RUU pemilu raker dengan KPU bawaslu dan DKPP dprlive,LIVE on Periscope special committee on election bill working meeting with KPU Bawaslu and DKPP dprlive
273,2016-12-07T04:11:10.000Z,Pansus RUU Penyelenggaraan Pemilu Rapat Kerja dengan KPU Bawaslu dan DKPP terkait revisi UU Penyelenggarana Pemilu DPRLive,pansus RUU penyelenggaraan pemilu rapat kerja dengan KPU bawaslu dan DKPP kait revisi UU penyelenggarana pemilu dprlive,special committee on election management bill working meeting with KPU Bawaslu and DKPP regarding revision of DPRlive election management law
274,2016-12-07T04:06:58.000Z,Penyerahan NA dan RUU SahkanRevisiUUASN dan surat pengusul kpd Pimpinan DPR RI utk penjadwalan di Paripurna sbg in,serah NYA dan RUU sahkanrevisiuuasn dan surat usul kepada kepemimpinan DPR RI untuk jadwal di paripurna bagai ini,Submit the NYA and bill legalize revisions and a letter of proposal to the leadership of the DPR RI for the plenary schedule like this
275,2016-12-07T03:20:10.000Z,Bener Uni memang seharusnya jan seperti itu namanya jg wakil rakyat menyuarakan aspirasi rakyat,banget uni memang harus jangan seperti itu nama juga wakil rakyat suara aspirasi rakyat,"The university really must not be like that, it is also the name of the people's representative, the voice of the people's aspirations"
276,2016-12-07T03:17:29.000Z,Sebagai sy WAJIB NGOCEH Kalau Wakil Rakyat Diam apa kata Dunia?,bagai saya WAJIB OCEH jika wakil rakyat diam apa kata dunia ?,"It's like I HAVE to babble if the people's representatives are silent, what will the world say?"
277,2016-12-07T03:13:32.000Z,Agenda DPR Rabu Pukul WIB Komisi V DPR Rapat Panja RUU Jasa Konstruksi agendaDPR,agenda DPR rabu pukul WIB komisi v DPR rapat panja RUU jasa konstruksi agendadpr,DPR agenda Wednesday at WIB commission v DPR working committee meeting on construction services bill agendadpr
278,2016-12-07T03:12:22.000Z,Agenda DPR Rabu Pukul WIB Komisi VII DPR Rapat Panja RUU Migas agendaDPR,agenda DPR rabu pukul WIB komisi VII DPR rapat panja RUU migas agendadpr,DPR agenda Wednesday at WIB Commission VII DPR working committee meeting on oil and gas bill DPR agenda
279,2016-12-07T02:26:38.000Z,Agenda DPR Rabu Pukul WIB Komisi I DPR Rapat Panja RUU Penyiaran agendaDPR,agenda DPR rabu pukul WIB komisi i DPR rapat panja RUU siar agendadpr,DPR agenda Wednesday at WIB commission i DPR meeting working committee on bill broadcasts dpr agenda
280,2016-12-07T02:23:20.000Z,Agenda DPR Rabu Pukul WIB Pansus RUU Penyelenggaraan Pemilu Rapat Kerja dengan KPU Bawaslu dan DKPP agendaDPR,agenda DPR rabu pukul WIB pansus RUU penyelenggaraan pemilu rapat kerja dengan KPU bawaslu dan DKPP agendadpr,DPR agenda Wednesday at WIB special committee on election implementation bill working meeting with KPU Bawaslu and DKPP agendadpr
281,2016-12-07T00:15:21.000Z,Mendoakan DPR memutuskan SahkanRevisiUUASN pd Sidang Paripurna Des sbg RUU Inisiatif DPR,doa DPR keputusan sahkanrevisiuuasn pada sidang paripurna des bagai RUU inisiatif DPR,DPR's prayer decision to ratify the revision at the December plenary session as a DPR initiative bill
282,2016-12-07T00:13:01.000Z,Meminta DPR memutuskan SahkanRevisiUUASN pd Sidang Paripurna Des sbg RUU Inisiatif DPR,minta DPR keputusan sahkanrevisiuuasn pada sidang paripurna des bagai RUU inisiatif DPR,ask the DPR to approve the revision at the December plenary session as a DPR initiative bill
283,2016-12-06T21:19:59.000Z,Penyerahan NA dan RUU Sahkan Revisi UUASN dan Surat usulan penjadwalan di Paripurna sebagai inisiatif DPR RI,serah NYA dan RUU sahkan revisi UUASN dan surat usul jadwal di paripurna bagai inisiatif DPR RI,handed over the NYA and the bill ratifying the revision of the UUASN and a letter of proposal for a schedule in plenary as an initiative of the DPR RI
284,2016-12-06T19:45:44.000Z,Kawal Revisi UU ASN sesuai draft RUU Ayo bangun semangat KITA SahkanRevisiUUASN,kawal revisi UU ASN sesuai draft RUU ayo bangun semangat KITA sahkanrevisiuuasn,Monitor the revision of the ASN Law according to the draft bill. Let's build our enthusiasm to legalize the revision
285,2016-12-06T15:42:33.000Z,boleh jd Anggota DPR asal kembali fitrah jd wakil rakyat Menampung aspirasi rakyat,boleh jadi anggota DPR asal kembali fitrah jadi wakil rakyat tampung aspirasi rakyat,"You may become a member of the DPR as long as you return to your natural state of being a representative of the people, accommodating the aspirations of the people"
286,2016-12-06T13:38:57.000Z,Dukungan masyarakat terhadap RUU Pendidikan Madrasah pon Pesantren sangat dibutuhkan sbg dorongan bg DPR RI utk memulai pembahasan RUU,dukungan masyarakat hadap RUU didik madrasah pon pesantren sangat butuh bagai dorong bang DPR RI untuk mulai bahas RUU,Public support for the Madrasah and Islamic Boarding School education bill is really needed as encouragement for the DPR RI to start discussing the bill
287,2016-12-06T12:26:54.000Z,Sidang Paripurna I RUU Revisi UU ASN mendesak utk digelar di akhir masa sidang SahkanRevisiUUASN,sidang paripurna i RUU revisi UU ASN desakan untuk gelar di akhir masa sidang sahkanrevisiuuasn,plenary session i bill revision of the ASN Law urges to be adopted at the end of the session period to legalize the revision
288,2016-12-06T12:08:06.000Z,Pengusul telah serahkan NA dan draft RUU Revisi ASN ke Pimp DPR Ayo genjot ! SahkanRevisiUUASN,usul telah serah NYA dan draft RUU revisi ASN ke pimp DPR ayo genjot ! sahkanrevisiuuasn,"NYA has submitted the proposal and the draft ASN revision bill to the head of the DPR, let's push it forward! validate revisions"
289,2016-12-06T10:41:38.000Z,Mari dorong percepatan penetapan jadwal Sidang Paripurna RUU Perubahan UU ASN SahkanRevisiUUASN,mari dorong cepat tetap jadwal sidang paripurna RUU ubah UU ASN sahkanrevisiuuasn,"Let's push quickly to keep the schedule for the plenary session of the bill to amend the ASN Law, legalize the revision"
290,2016-12-06T10:38:19.000Z,Kebijakan rencana pengembangan Teluk Benoa adalah untuk meningkatkan daya saing BaliProRTB cc,kebijakan rencana kembang teluk benoa adalah untuk tingkat daya saing baliprortb cc,The policy of the Benoa Bay Flower Plan is for the level of competitiveness of BaliProRTB CC
291,2016-12-06T09:16:16.000Z,Ketua DPR Setya Novanto Pastikan RUU Hasil Bahasan DPR Berkualitas Baik,ketua DPR setya novanto pasti RUU hasil bahas DPR kualitas baik,"Chairman of the DPR, Setya Novanto, is certain that the draft bill discussed by the DPR will be of good quality"
292,2016-12-06T09:15:57.000Z,Penyerahan NA dan RUU SahkanRevisiUUASN dan surat pengusul kpd Pimpinan DPR RI utk penjadwalan di Paripurna sbg inisiatif DPR Selasa,serah NYA dan RUU sahkanrevisiuuasn dan surat usul kepada kepemimpinan DPR RI untuk jadwal di paripurna bagai inisiatif DPR selasa,handed over the NYA and bill legalizing revisions and a letter of proposal to the leadership of the DPR RI for the plenary schedule as an initiative of the DPR on Tuesday
293,2016-12-06T07:05:18.000Z,Ketua DPR Minta Kualitas RUU Diperhatikan,ketua DPR minta kualitas RUU perhati,The chairman of the DPR asked to pay attention to the quality of the bill
294,2016-12-06T06:57:01.000Z,Ketua DPR Minta Kualitas RUU Diperhatikan Relasi,ketua DPR minta kualitas RUU perhati relasi,The chairman of the DPR asked for the quality of the bill to pay attention to relations
295,2016-12-06T06:51:21.000Z,republikaonline Ketua DPR Minta Kualitas RUU Diperhatikan via,republikaonline ketua DPR minta kualitas RUU perhati via,republicaonline the chairman of the DPR asks for attention to the quality of the bill via
296,2016-12-06T06:49:32.000Z,Ketua DPR Minta Kualitas RUU Diperhatikan republikaonline,ketua DPR minta kualitas RUU perhati republikaonline,Chairman of the DPR asks for the quality of the bill to pay attention to Republikaonline
297,2016-12-06T06:48:17.000Z,Ketua DPR Minta Kualitas RUU Diperhatikan info,ketua DPR minta kualitas RUU perhati info,The chairman of the DPR asked for the quality of the bill to pay attention to the information
298,2016-12-06T03:48:00.000Z,Smga pengesahan Revisi di Paripurna nanti tak berubah arah Aamiin SahkanRevisiUUASN,moga pengesahan revisi di paripurna nanti tak ubah arah amin sahkanrevisiuuasn,"I hope that the ratification of the revision in the plenary session will not change the direction, amen, validate the revision"
299,2016-12-06T03:41:40.000Z,Perjalanan pembahasan masih cukup panjang hingga final pengesahan SahkanRevisiUUASN,jalan bahas masih cukup panjang hingga final pengesahan sahkanrevisiuuasn,There is still quite a long way to go until the final ratification of the revision is made
300,2016-12-06T03:37:59.000Z,Terima kasih kpd seluruh Fraksi DPR RI yg sepakat RUU Revisi lanjut SahkanRevisiUUASN,terima kasih kepada seluruh partai DPR RI yang sepakat RUU revisi lanjut sahkanrevisiuuasn,Thank you to all DPR RI parties who agreed that the revised bill will continue to validate the revision
301,2016-12-06T03:36:13.000Z,Terima kasih kpd Panja yg akan mengantar RUU Revisi ke Paripurna SahkanRevisiUUASN,terima kasih kepada panja yang akan antar RUU revisi ke paripurna sahkanrevisiuuasn,Thank you to the working committee who will bring the revised bill to plenary to ratify the revision
302,2016-12-06T03:17:17.000Z,Ketua DPR Setya Novanto membuka secara resmi Seminar BKD tentang Kaidah Sanksi Administrasi Sanksi Pidana Dalam Undang Undang DPRLive,ketua DPR setya novanto buka cara resmi seminar BKD tentang kaidah sanksi administrasi sanksi pidana dalam undang undang dprlive,DPR chairman Setya Novanto opens the official BKD seminar on the rules of administrative sanctions for criminal sanctions in the DPRlive law
303,2016-12-05T16:55:17.000Z,DPR RI PANSUS RUU PEMILU DENGARKAN PENJELASAN PEMERINTAH,DPR RI PANSUS RUU PEMILU DENGAR JELAS PEMERINTAH,DPR RI SPECIAL SPECIALTY ON ELECTION BILL HEARS CLEARLY FROM GOVERNMENT
304,2016-12-05T16:13:17.000Z,DPR RI KOMISI VI KRITISI KEBIJAKAN SERTIFIKAT LAIK OPERASI PPILN,DPR RI KOMISI VI KRITISI KEBIJAKAN SERTIFIKAT LAIK OPERASI PPILN,DPR RI COMMISSION VI CRITICS OF PPILN OPERATION FITNESS CERTIFICATE POLICY
305,2016-12-05T14:02:52.000Z,DPR RI BKD KOMITMEN DUKUNG PEMBAHASAN MATERI RUU MIGAS via,DPR RI BKD KOMITMEN DUKUNGAN BAHAS MATERI RUU MIGAS via,DPR RI BKD COMMITMENTS TO SUPPORT DISCUSSING THE MATERIALS OF THE OIL AND GAS BILL via
306,2016-12-05T10:59:58.000Z,Raker Komisi dengan ttg Panja Prodi Primer terkait dengan Kebijakan Program DLP ProdiDLP,raker komisi dengan tentang panja prodi primer kait dengan kebijakan program DLP prodidlp,commission meeting with the primary study committee related to the DLP program policy of the study program
