no,timestamp,teks,teks_processed,teks_translated
390,2016-11-28T02:31:55.000Z,Ya kepentingan SN untuk jadi ketua DPR RI Jadi gampang ngatur kebijakan dan gampang ketemu DT,ya kepentingan SN untuk jadi ketua DPR RI jadi gampang mengatur kebijakan dan gampang ketemu DT,"Yes, it is in SN's interest to become chairman of the DPR RI so that it is easy to set policies and easy to meet DT"
391,2016-11-28T02:27:56.000Z,Pengamat Wacana Penggantian Ketua DPR Sarat Kepentingan,pengamat wacana penggantian ketua DPR sarat kepentingan,"observers, the discourse on replacing the chairman of the DPR is full of interests"
392,2016-11-28T02:23:13.000Z,Agenda DPR Senin Pukul WIB Komisi IX DPR Rapat Panja RUU PPILN agendaDPR,agenda DPR senin pukul WIB komisi IX DPR rapat panja RUU PPILN agendadpr,"DPR agenda, Monday at WIB, DPR Commission IX meeting of the PPILN Bill working committee, DPR agenda"
393,2016-11-28T02:22:37.000Z,Agenda DPR Senin Pukul WIB Baleg DPR Rapat Panja RUU Perkelapasawitan agendaDPR,agenda DPR senin pukul WIB baleg DPR rapat panja RUU perkelapasawitan agendadpr,"DPR agenda, Monday at WIB, DPR legislative council meeting of the committee on the palm oil bill, DPR agenda"
394,2016-11-28T01:12:32.000Z,Topik Dadang Rusdiana anggota komisi X DPR RI kalau misal kita ini membuat kebijakan otonomi pendidikan ya tidak apa apa,topik dadang rusdiana anggota komisi kali DPR RI jika misal kita ini membuat kebijakan otonomi pendidikan ya tidak apa apa,"topic: Dadang Rusdiana, member of the DPR RI commission, if for example we are making a policy on educational autonomy, that's okay"
395,2016-11-28T01:09:46.000Z,Topik Dadang Rusdiana anggota komisi X DPR RI sebuah kontinyuitas kebijakan Kami melakukan pengkajian mendalam tentang UN,topik dadang rusdiana anggota komisi kali DPR RI sebuah kontinyuitas kebijakan kami melakukan pengkajian mendalam tentang UN,"topic Dadang Rusdiana, member of the DPR RI commission, a continuity of policy, we conducted an in-depth study of the National Examination"
396,2016-11-28T00:17:57.000Z,UU Revisi ITE segera diundangkan Setelah disahkan dlm Rapat Paripurna pd Oktober muatan materinya dibincangkan bnyak orang,UU revisi ITE segera diundangkan setelah disahkan dalam rapat paripurna pada oktober muatan materinya dibincangkan banyak orang,"The ITE revision law was immediately promulgated after being passed at the plenary session in October, its material content was discussed by many people"
397,2016-11-27T13:51:28.000Z,DPR Terkini Lukman Edy Terpilih Menjadi Ketua Pansus RUU Penyelenggaraan Pemilu,DPR terkini lukman edy terpilih menjadi ketua pansus RUU penyelenggaraan pemilu,"In the latest DPR, Lukman Edy was elected as chairman of the special committee on the election management bill"
398,2016-11-27T06:36:19.000Z,Polri saat ini sedang memasuki fase kritis dlm kepemimpinannya Pemerintah bersama Diharapkan mengambil kebijakan yg tegas kongkrit,polri saat ini sedang memasuki fase kritis dalam kepemimpinannya pemerintah bersama diharapkan mengambil kebijakan yang tegas kongkrit,"The National Police is currently entering a critical phase in its leadership. The government together is expected to take firm, concrete policies"
399,2016-11-27T02:47:11.000Z,NowOnPRFM Anggota Komisi DPR RI Reni Marlinawati menanggapi kebijakan penghapusan Ujian Nasional oleh Mendikbud Muhadjir di thn,nowonprfm anggota komisi DPR RI reni marlinawati menanggapi kebijakan penghapusan ujian nasional oleh mendikbud muhadjir di tahun,nowonprfm DPR RI commission member Reni Marlinawati responded to the policy of abolishing national exams by the Minister of Education and Culture Muhadjir in
400,2016-11-27T02:32:11.000Z,Menghadiri reses DPR RI Ir Ketut Sustiawan at Dinas Sosial Provinsi Jawa Barat pic,menghadiri reses DPR RI ir ketut sustiawan at dinas sosial provinsi jawa barat pic,attending the DPR RI recess ir ketut sustiawan at social services of west java province pic
401,2016-11-26T08:00:02.000Z,RUU CSR Wajib Atau Sukarela,RUU CSR wajib atau sukarela,CSR Bill is mandatory or voluntary
402,2016-11-25T13:25:16.000Z,Penyusunan RUU di DPR RI yang menyangkut tentang hajat hidup orang banyak juga diminta masukan dr Kiai Ulama HalaqohUlamaRakyat,penyusunan RUU di DPR RI yang menyangkut tentang hajat hidup orang banyak juga diminta masukan dari kiai ulama halaqohulamarakyat,The preparation of the bill in the DPR RI which concerns the livelihoods of many people also requires input from the halaqohulamarakyat ulama kiai
403,2016-11-25T11:22:06.000Z,Baleg RUU tentang Pertembakauan sudah diharmonisasi dan siap untuk dibahas,baleg RUU tentang pertembakauan sudah diharmonisasi dan siap untuk dibahas,The draft legislation on tobacco has been harmonized and is ready for discussion
404,2016-11-25T10:58:13.000Z,Komisi VIII DPR RI Terima Masukan Terkait RUU CSR Komisi VIII DPR RI menerima infoTribun,komisi VII DPR RI terima masukan terkait RUU CSR komisi VII DPR RI menerima infotribun,Commission VII DPR RI receives input regarding the CSR Bill Commission VII DPR RI receives infotribun
405,2016-11-25T10:51:01.000Z,Komisi VIII DPR RI Terima Masukan Terkait RUU CSR,komisi VII DPR RI terima masukan terkait RUU CSR,Commission VII DPR RI received input regarding the CSR Bill
406,2016-11-25T10:50:37.000Z,FOLLOWME Shoutout Komisi VIII DPR RI Terima Masukan Terkait RUU CSR TEAMFOLLOWBACK,FOLLOWME shoutout komisi VII DPR RI terima masukan terkait RUU CSR TEAMFOLLOWBACK,FOLLOWME shoutout Commission VII DPR RI receives input regarding the TEAMFOLLOWBACK CSR Bill
407,2016-11-25T10:40:39.000Z,sdh brp RUU dalam prolegnas yg sdh kalian selesaikan?,sudah berapa RUU dalam prolegnas yang sudah kalian selesaikan ?,How many bills in the National Legislation Program have you completed?
408,2016-11-25T10:38:10.000Z,Tribun Komisi VIII DPR RI Terima Masukan Terkait RUU CSR Komisi VIII DPR RI menerima masukan dari Guru NewsToday,tribun komisi VII DPR RI terima masukan terkait RUU CSR komisi VII DPR RI menerima masukan dari guru newstoday,The tribune of Commission VII DPR RI receives input regarding the CSR Bill. Commission VII DPR RI receives input from teachers newstoday
409,2016-11-25T09:20:43.000Z,Wakil Ketua Komisi VIII DPR Iskan Qolba Lubis RUU CSR Wajib Atau Sukarela,wakil ketua komisi VII DPR iskan qolba lubis RUU CSR wajib atau sukarela,Deputy chairman of Commission VII DPR asked Qolba to write a mandatory or voluntary CSR bill
410,2016-11-25T09:16:10.000Z,Reses Komisi VII DPR RI Keluhan Pemadaman Listrik Sumut Masih Tinggi,reses komisi VII DPR RI keluhan pemadaman listrik sumut masih tinggi,"DPR RI Commission VII recess, complaints about power outages in North Sumatra are still high"
411,2016-11-25T07:29:04.000Z,DPR Gali Masukan Soal RUU CSR IkiBangsaku,DPR gali masukan soal RUU CSR ikibangsaku,DPR seeks input regarding the Ikibangsaku CSR Bill
412,2016-11-25T07:29:04.000Z,DPR Gali Masukan Soal RUU CSR,DPR gali masukan soal RUU CSR,DPR seeks input regarding CSR Bill
413,2016-11-25T06:59:19.000Z,DPR Gali Masukan Soal RUU CSR republikaonline,DPR gali masukan soal RUU CSR republikaonline,DPR seeks input regarding the republicaonline CSR Bill
414,2016-11-24T23:36:08.000Z,Baru tahu kalau kita punya anggota DPR setelah reses setelah itu gak tahu kerjareses,baru tahu jika kita punya anggota DPR setelah reses setelah itu tidak tahu kerjareses,We only found out that we had members of the DPR after the recess and then we didn't know about the work of the recess
415,2016-11-24T19:19:12.000Z,Ini Agenda Pansus RUU Penyelenggaraan Pemilu Versi Ketua Pansus Panitia Khusus Pansus DPR RI Rancangan,ini agenda pansus RUU penyelenggaraan pemilu versi ketua pansus panitia khusus pansus DPR RI rancangan,"This is the agenda of the special committee on the bill on the implementation of elections, version of the draft by the chairman of the special committee of the DPR RI special committee"
416,2016-11-24T11:58:03.000Z,mngkin hrs punya komisi khusus induk tuk para ulama agamawan jd semua kebijakan hrs ada persetujuan dr komisi ini cc,mungkin harus punya komisi khusus induk untuk para ulama agamawan jadi semua kebijakan harus ada persetujuan dari komisi ini cc,"Maybe there should be a special main commission for religious scholars so all policies must have approval from this commission, CC"
417,2016-11-24T10:43:15.000Z,Anggota DPR RI Ramson Siagian Perjuangkan Aspirasi Rakyat di Jakarta,anggota DPR RI ramson siagian perjuangkan aspirasi rakyat di jakarta,DPR RI member Ramson Siagian fights for the aspirations of the people in Jakarta
418,2016-11-24T10:30:45.000Z,Anggota DPR RI Ramson Siagian Perjuangkan Aspirasi Rakyat di Jakarta Radar Pekalongan Online Info Selengkapnya,anggota DPR RI ramson siagian perjuangkan aspirasi rakyat di jakarta radar pekalongan online info selengkapnya,DPR RI member Ramson Siagian fights for the aspirations of the people in Jakarta Pekalongan radar online complete info
419,2016-11-24T05:56:53.000Z,Perempuan PAN usai diakusi RUU pemilu bersama Viva Yoga Mauladi anggota DPR RI dan pansus RUU Pemilu di RM Remboelan Plaza Senayan,perempuan KAPAN usai diakusi RUU pemilu bersama viva yoga mauladi anggota DPR RI dan pansus RUU pemilu di RM remboelan plaza senayan,women WHEN after the election bill was adopted together with Viva Yoga Mauladi members of the DPR RI and the special committee on the election bill at RM Remboelan Plaza Senayan
420,2016-11-24T02:49:08.000Z,mohon info bagaimana kemajuan RUU_Jasa_Konstruksi?,mohon info bagaimana kemajuan ruu_jasa_konstruksi ?,Please let me know how the construction bill_jasa_is progressing?
421,2016-11-24T02:22:59.000Z,RUANG LINGKUP TUGAS KOMISI I DPR RI Sesuai dengan Keputusan Rapat Paripurna DPR RI tanggal November ruang,RUANG LINGKUP TUGAS KOMISI i DPR RI sesuai dengan keputusan rapat paripurna DPR RI tanggal november ruang,SCOPE OF DUTIES OF THE COMMISSION i DPR RI in accordance with the decision of the plenary meeting of the DPR RI dated November room
422,2016-11-24T02:15:33.000Z,Agenda DPR Kamis Pukul WIB Baleg DPR Rapat Timus RUU Karantina Kesehatan agendaDPR,agenda DPR kamis pukul WIB baleg DPR rapat timus RUU karantina kesehatan agendadpr,DPR agenda Thursday at WIB DPR baleg meeting timus health quarantine bill DPR agenda
423,2016-11-24T02:14:03.000Z,Agenda DPR Kamis Pukul WIB Baleg DPR Rapat Panja RUU ASN agendaDPR,agenda DPR kamis pukul WIB baleg DPR rapat panja RUU ASN agendadpr,DPR agenda Thursday at WIB DPR legislative committee meeting ASN Bill committee agenda DPR
424,2016-11-24T01:44:59.000Z,Ide yang sangat bagus Sekalian fadlizonk dan fahrihamsyong dibawa biar ada wakil rakyat yang mendengarkan aspirasi rakyat,ide yang sangat bagus sekalian fadlizonk dan fahrihamsyong dibawa biar ada wakil rakyat yang mendengarkan aspirasi rakyat,"very good idea, fadlizonk and fahrihamsyong brought so that there are representatives of the people who listen to the aspirations of the people"
425,2016-11-24T01:07:46.000Z,pimpinan Pansus adapun komposisi Pimpinan Pansus RUU tentang Penyelenggaraan Pemilu DPR RI antara lain DPDRI,pimpinan pansus adapun komposisi pimpinan pansus RUU tentang penyelenggaraan pemilu DPR RI antara lain DPDRI,"The leadership of the special committee, as for the composition of the leadership of the special committee on the bill regarding the implementation of DPR RI elections, includes DPDRI"
426,2016-11-23T18:32:04.000Z,Akom dilengserkan dari Ket DPR RI si papa Setnov naik tahta lagi krn Trump terpilih dlm pilpres AS tujuannya utk lobi kebijakan LN Trump,akom dilengserkan dari ket DPR RI sih papa setnov naik tahta lagi karena trump terpilih dalam pilpres AS tujuannya untuk lobi kebijakan LN trump,"Akom was ousted from the House of Representatives of the Republic of Indonesia, but Papa Setnov ascended the throne again because Trump was elected in the US presidential election, his aim was to lobby for Trump's LN policy."
427,2016-11-23T17:14:55.000Z,RAPAT PARIPURNA DEWAN PERWAKILAN RAKYAT KOTA BANDAR LAMPUNG,RAPAT PARIPURNA DEWAN PERWAKILAN RAKYAT KOTA BANDAR LAMPUNG,Plenary MEETING OF THE COUNCIL OF PEOPLE'S REPRESENTATIVES OF THE CITY OF BANDAR LAMPUNG
428,2016-11-23T15:06:08.000Z,Salam X Kars Situbondo Rabi Rapat paripurna Dewan Perwakilan Rakyat Daerah DPRD Situbondo menyetujui,salam kali kars situbondo rabi rapat paripurna dewan perwakilan rakyat daerah DPRD situbondo menyetujui,"Greetings, Kars, Situbondo Rabbi, the plenary meeting of the Situbondo Regional People's Representative Council agreed"
429,2016-11-23T13:58:22.000Z,Impian Loyalis Golkar Perjuangkan Aspirasi Rakyat dari Senayan Parlemen BambangSoesatyo MO Golkar,impian loyalis golkar perjuangkan aspirasi rakyat dari senayan parlemen bambangsoesatyo MAU golkar,"the dream of Golkar loyalists to fight for the aspirations of the people from the Senayan parliament, Bambangsoesatyo, WANT Golkar"
430,2016-11-23T13:56:17.000Z,Niat Memperjuangkan Aspirasi Rakyat Mengantar Bambang Soesatyo ke Senayan Parlemen BambangSoesatyo MO Golkar,niat memperjuangkan aspirasi rakyat mengantar bambang soesatyo ke senayan parlemen bambangsoesatyo MAU golkar,The intention to fight for the aspirations of the people led Bambang Soesatyo to the Senayan Parliament. Bambangsoesatyo WANT Golkar
431,2016-11-23T13:54:59.000Z,Anggota DPR RI Ajak Mahasiswa Kawal Kebijakan Pemerintah,anggota DPR RI ajak mahasiswa kawal kebijakan pemerintah,DPR RI members invite students to monitor government policies
432,2016-11-23T12:51:37.000Z,Komisi X DPR dan Pemerintah Bahas Strategi Pembahasan RUU Kebudayaan,komisi kali DPR dan pemerintah bahas strategi pembahasan RUU kebudayaan,The DPR commission and the government discussed strategies for discussing the culture bill
433,2016-11-23T12:22:08.000Z,Gelar Reses Wakil Rakyat Ini Harapkan Bupati Se Madura Sejalan,gelar reses wakil rakyat ini harapkan bupati se madura sejalan,It is hoped that the recess of the people's representatives will be in line with the regents throughout Madura
434,2016-11-23T10:33:57.000Z,Konsolidasi parpol utk bergaining position Bukan soal aspirasi rakyat Preettz!!,konsolidasi parpol untuk bergaining position bukan soal aspirasi rakyat preettz ! !,"Consolidation of political parties to gain positions is not a matter of people's aspirations, Preettz! !"
435,2016-11-23T09:17:29.000Z,BKD Terima Masukan IPC Terkait RUU Migas,BKD terima masukan IPC terkait RUU migas,BKD receives IPC input regarding the oil and gas bill
436,2016-11-23T09:01:17.000Z,Komisi III DPR Panja RUU KUHP dengan Kepala BPHN KemenkumHAM membahas RUU KUHP Buku II DPRLive,komisi II DPR panja RUU KUHP dengan kepala BPHN kemenkumham membahas RUU KUHP buku II dprlive,"DPR Commission II working committee on the Criminal Code Bill with the head of BPHN, Ministry of Law and Human Rights discussing the Criminal Code Bill Book II dprlive"
437,2016-11-23T08:57:49.000Z,Badan Legislasi DPR Rapat Panja RUU tentang Karantina Kesehatan DPRLive,badan legislasi DPR rapat panja RUU tentang karantina kesehatan dprlive,legislative body of the DPR working committee meeting on the bill on health quarantine dprlive
438,2016-11-23T04:31:05.000Z,Badan Legislasi DPR RI mengadakan Rapat Pleno mengenai Harmonisasi RUU Aparatur Sipil Negara ASN DPRLive,badan legislasi DPR RI mengadakan rapat pleno mengenai harmonisasi RUU aparatur sipil negara ASN dprlive,The DPR RI legislative body held a plenary meeting regarding the harmonization of the DPRlive ASN state civil service bill
439,2016-11-23T02:37:41.000Z,Agenda DPR Rabu Pukul WIB Baleg DPR Rapat Panja RUU Karantina Kesehatan agendaDPR,agenda DPR rabu pukul WIB baleg DPR rapat panja RUU karantina kesehatan agendadpr,"DPR agenda, Wednesday at WIB, DPR legislative committee meeting on health quarantine bill DPR agenda"
440,2016-11-22T21:49:38.000Z,DPR RI PANTAU UU ISTIMEWA Untuk memastikan pelaksanaan Undang Undang keistimewaan DIY memberikan kemudahan bagi,DPR RI PANTAU UU ISTIMEWA untuk memastikan pelaksanaan undang undang keistimewaan DIY memberikan kemudahan bagi,DPR RI MONITORS THE SPECIAL LAW to ensure that the implementation of the DIY special law makes things easier for
441,2016-11-22T14:39:07.000Z,ZAHID BERI TAKLIMAT RUU PADA SEMUA WAKIL RAKYAT ISLAM,ZAHID BERI TAKLIMAT RUU PADA SEMUA WAKIL RAKYAT ISLAM,ZAHID GIVES AN INFORMATION OF THE BILL TO ALL REPRESENTATIVES OF THE ISLAMIC PEOPLE
442,2016-11-22T13:48:28.000Z,Rapat Paripurna at,rapat paripurna at,plenary meeting at
443,2016-11-22T12:20:39.000Z,Tim Pemantau dari DPR RI mengklarifikasi kejelasan UU dan Perda yang mengatur SG dan PAG agar sesuai dengan amanat undang undang,tim pemantau dari DPR RI mengklarifikasi kejelasan UU dan perda yang mengatur SG dan PAG agar sesuai dengan amanat undang undang,The monitoring team from the DPR RI clarified the clarity of the laws and regulations governing SG and PAG so that they are in accordance with the mandate of the law
444,2016-11-22T11:23:44.000Z,Paraf petisi Pemerintah DPR RI segera sahkan RUU Masyarakat Adat !,paraf petisi pemerintah DPR RI segera sahkan RUU masyarakat adat !,"The government's initial petition, DPR RI, immediately ratify the Indigenous Peoples Bill!"
445,2016-11-22T08:55:22.000Z,Pergantian Ketua DPR RI Harus Melalui Rapat Paripurna,pergantian ketua DPR RI harus melalui rapat paripurna,The change of chairman of the DPR RI must go through a plenary meeting
446,2016-11-22T08:24:52.000Z,Berlangsung Alot Lukman Edy Akhirnya Terpilih Ketua Pansus RUU Pemilu lewat,berlangsung alot lukman edy akhirnya terpilih ketua pansus RUU pemilu lewat,Lukman Edy was finally elected chairman of the special committee for the final election bill
447,2016-11-22T07:58:35.000Z,Zahid beri taklimat RUU pada semua wakil rakyat Islam,zahid beri taklimat RUU pada semua wakil rakyat islam,Zahid gave a briefing on the bill to all representatives of the Islamic people
448,2016-11-22T07:19:49.000Z,Komisi X DPR Rapat Panja RUU Kebudayaan terkait pembahasan DIM RUU tentang Kebudayaan DPRLive,komisi kali DPR rapat panja RUU kebudayaan terkait pembahasan DIM RUU tentang kebudayaan dprlive,DPR commission times meeting of committee on culture bill related to discussion of DIM bill on culture dprlive
449,2016-11-22T06:13:11.000Z,JogjaPers newsrrijogja RT DPR_RI Lukman Edy Terpilih Menjadi Ketua Pansus RUU Penyelenggaraan Pemilu,jogjapers newsrrijogja RT DPR_RI lukman edy terpilih menjadi ketua pansus RUU penyelenggaraan pemilu,jogjapers newsrrijogja RT DPR_RI Lukman Edy elected as chairman of the special committee on the election implementation bill
450,2016-11-22T06:08:30.000Z,Lukman Edy Terpilih Menjadi Ketua Pansus RUU Penyelenggaraan Pemilu,lukman edy terpilih menjadi ketua pansus RUU penyelenggaraan pemilu,Lukman Edy was elected as chairman of the special committee on the election management bill
451,2016-11-22T05:33:13.000Z,DPR Pantau Pelaksanaan Undang Undang Keistimewaan di Yogyakarta,DPR pantau pelaksanaan undang undang keistimewaan di yogyakarta,DPR monitors implementation of privilege law in Yogyakarta
452,2016-11-22T04:40:14.000Z,Komisi II DPR RI raker dengan Menteri Agraria Tata Ruang Kepala BPN membahas RUU Pertanahan tata ruang kasus kasus pertanahan DPRLive,komisi II DPR RI raker dengan menteri agraria tata ruang kepala BPN membahas RUU pertanahan tata ruang kasus kasus pertanahan dprlive,commission II DPR RI working meeting with minister of agrarian spatial planning head of BPN discussing land bill on spatial planning of land cases dprlive
453,2016-11-22T04:40:09.000Z,Anggota DPR Asal Riau Lukman Edy Jadi Ketua Pansus RUU Pemilu,anggota DPR asal riau lukman edy jadi ketua pansus RUU pemilu,DPR member from Riau Lukman Edy is chairman of the special committee on the election bill
454,2016-11-22T04:20:17.000Z,Infografis Pimpinan Pansus RUU Penyelenggaraan Pemilihan Umum DPR RI,infografis pimpinan pansus RUU penyelenggaraan pemilihan umum DPR RI,infographic of the leadership of the special committee on the draft law on holding general elections for the DPR RI
455,2016-11-22T02:48:38.000Z,Agenda DPR Selasa Pukul WIB Komisi X DPR Rapat Panja RUU Kebudayaan agendaDPR,agenda DPR selasa pukul WIB komisi kali DPR rapat panja RUU kebudayaan agendadpr,"DPR agenda, Tuesday at WIB, DPR commission meeting working committee on culture bill, DPR agenda"
456,2016-11-22T02:47:58.000Z,Top story DPR RI on Periscope Pemilihan dan Penetapan Pimpinan Pansus RUU Pe see more,top story DPR RI on periscope pemilihan dan penetapan pimpinan pansus RUU pe sih more,top story DPR RI on periscope election and appointment of leadership of the special committee on the PE bill more
457,2016-11-22T02:47:35.000Z,Agenda DPR Selasa Pukul WIB Komisi III DPR Rapat Panja RUU KUHP agendaDPR,agenda DPR selasa pukul WIB komisi II DPR rapat panja RUU KUHP agendadpr,"DPR agenda, Tuesday at WIB, Commission II of the DPR, working committee meeting on the Criminal Code Bill, DPR agenda"
458,2016-11-22T00:41:48.000Z,Rachel memaluka kualitas anggota dpr seperti ini Percuma ada dpr kalau ngak jadi tempat menerima aspirasi rakyat malahan mendukung demo,rachel memaluka kualitas anggota dpr seperti ini percuma ada dpr jika tidak jadi tempat menerima aspirasi rakyat malahan mendukung demo,Rachel insults the quality of members of the DPR like this. There is no point in having a DPR if it is not a place to receive people's aspirations and instead supports demonstrations.
459,2016-11-22T00:16:11.000Z,Ini anggota DPR baca UU gak ya? Apakah unjuk rasa itu hak absolut tanpa batas?,ini anggota DPR baca UU tidak ya ? apakah unjuk rasa itu hak absolut tanpa batas ?,Do these DPR members read the law? Is protesting an absolute right without limits?
460,2016-11-21T15:33:09.000Z,DPR RI rapat paripurna bahas aksi demo anti ahok via,DPR RI rapat paripurna bahas aksi demo anti ahok via,DPR RI in plenary meeting to discuss anti-Ahok demonstration via
461,2016-11-21T09:42:15.000Z,LANGSUNG di Periscope Pemilihan dan Penetapan Pimpinan Pansus RUU Pemilu DPR RI,LANGSUNG di periscope pemilihan dan penetapan pimpinan pansus RUU pemilu DPR RI,LIVE on election periscope and appointment of the leadership of the DPR RI election bill special committee
462,2016-11-21T09:41:18.000Z,Dlm Rapat Paripurna DPR RI tgl Feb RUU PPHMA msk dlm Polegnas tp tdk msk dlm daftar Prioritas RUUMasyarakatAdat,dalam rapat paripurna DPR RI tanggal feb RUU PPHMA masuk dalam polegnas tetapi tidak masuk dalam daftar prioritas ruumasyarakatadat,in the DPR RI plenary session on February the PPHMA Bill was included in the national polena but was not included in the priority list of the customary community bill
463,2016-11-21T09:39:59.000Z,Meski tlh melalui berbgai thp proses pembuatan UU ditingkat legislatif DPR RI Periode blm mengesahkan RUU PPHMA RUUMasyarakatAdat,meski tlh melalui berbgai thp proses pembuatan UU ditingkat legislatif DPR RI periode belum mengesahkan RUU PPHMA ruumasyarakatadat,"Even though several years of law-making process at the legislative level, the DPR RI has not passed the PPHMA Bill on Indigenous Peoples."
464,2016-11-21T09:37:37.000Z,Kondisi ini telah menjadi perhatian DPR RI sejak memproses RUU Pengakuan dan Perlindungan Hak Hak Masyarakat Adat RUUMasyarakatAdat,kondisi ini telah menjadi perhatian DPR RI sejak memproses RUU pengakuan dan perlindungan hak hak masyarakat adat ruumasyarakatadat,"This condition has become the attention of the DPR RI since processing the bill on the recognition and protection of the rights of indigenous peoples, ruucustomary communities"
465,2016-11-21T08:33:08.000Z,Wakil Ketua DPR memimpin pemilihan dan penetapan Pimpinan Pansus RUU Pemilu Senin,wakil ketua DPR memimpin pemilihan dan penetapan pimpinan pansus RUU pemilu senin,The deputy chairman of the DPR led the election and appointed the leadership of the special committee on the election bill Monday
466,2016-11-21T04:15:50.000Z,Sedang dilakukan penjelasan mengenai sejarah DPR RI didalam Ruang Rapat Paripurna I oleh Bapak Tedi selaku Perwakilan Humas oisfisipui,sedang dilakukan penjelasan mengenai sejarah DPR RI didalam ruang rapat paripurna i oleh bapak tedi selaku perwakilan humas oisfisipui,An explanation is being carried out regarding the history of the DPR RI in the plenary meeting room by Mr. Tedi as the Oisfisipui public relations representative
467,2016-11-21T03:09:01.000Z,Agenda DPR Senin Pukul WIB Komisi X DPR Rapat Panja RUU Sistem Perbukuan agendaDPR,agenda DPR senin pukul WIB komisi kali DPR rapat panja RUU sistem perbukuan agendadpr,DPR agenda Monday at WIB commission times DPR working committee meeting on bookkeeping system bill agendadpr
468,2016-11-21T03:08:14.000Z,Agenda DPR Senin Pukul WIB Komisi III DPR Rapat Panja RUU KUHP agendaDPR,agenda DPR senin pukul WIB komisi II DPR rapat panja RUU KUHP agendadpr,DPR agenda Monday at WIB Commission II DPR meeting working committee on Criminal Code Bill DPR agenda
469,2016-11-20T22:26:15.000Z,Hari ini DPR RI rapat mengenai RUU Pemilu Semoga DPR RI tetap mempertahankan Pemilu dengan sistem Proporsional,hari ini DPR RI rapat mengenai RUU pemilu semoga DPR RI tetap mempertahankan pemilu dengan sistem proporsional,"Today the DPR RI is meeting regarding the election bill, hopefully the DPR RI will maintain elections with a proportional system"
470,2016-11-20T16:41:44.000Z,dpr yg bikin undang undang negara bikin u dang undang yg kurupsi hukum mati dong biar seru aja,dpr yang bikin undang undang negara bikin kamu dang undang yang kurupsi hukum mati dong biar seru saja,"The DPR that makes state laws makes you and the law that corrupts the death penalty, just make it fun"
471,2016-11-20T07:53:15.000Z,Mari dukung RUU Pertembakauan dan Kesehatan BergerakBersamaRakyat,mari dukung RUU pertembakauan dan kesehatan bergerakbersamarakyat,Let's support the tobacco and health bill moving together with the people
472,2016-11-19T10:49:19.000Z,Reaksi Mbah Mijan Terkait Pengesahan UU Santet lewat,reaksi mbah mijan terkait pengesahan UU santet lewat,Mbah Mijan's reaction regarding the passing of the Witchcraft Law
473,2016-11-19T10:06:15.000Z,pak pak,pak pak,sir sir
474,2016-11-19T00:24:31.000Z,Menurun Kehadiran Anggota DPR Pada Rapat Paripurna pic,menurun kehadiran anggota DPR pada rapat paripurna pic,decreased attendance of DPR members at plenary meetings pic
475,2016-11-19T00:20:53.000Z,wakil rakyat adlh menampung semua aspirasi rakyat ingat Indonesia dr berbagai ras dan agama masa kau gagal jadi wakil rakyat,wakil rakyat adalah menampung semua aspirasi rakyat ingat indonesia dari berbagai ras dan agama masa kau gagal jadi wakil rakyat,"The people's representative is to accommodate all the aspirations of the people, remember Indonesia from various races and religions, if you fail to become a people's representative"
476,2016-11-18T23:01:28.000Z,Anggota DPR Usul RUU Konsultan Pajak,anggota DPR usul RUU konsultan pajak,DPR members propose tax consultant bill
477,2016-11-18T21:31:57.000Z,suatu pembelajaran semua fihak yg luar biasa halo wakil rakyat MPR DPR RI smoga peka thd aspirasi rakyat proaktif jangan tunggu menunggu,suatu pembelajaran semua fihak yang luar biasa halo wakil rakyat MPR DPR RI semoga peka thd aspirasi rakyat proaktif jangan tunggu menunggu,"an extraordinary lesson for all parties, hello people's representatives, MPR DPR RI, I hope you are sensitive to the people's aspirations, be proactive, don't wait"
478,2016-11-18T09:04:16.000Z,Okky RUU Pertembakauan Harus Masukkan Bab Kesehatan Hingga saat ini pimpinan DPR RI masih belum mengesahkan,okky RUU pertembakauan harus masukkan bab kesehatan hingga saat ini pimpinan DPR RI masih belum mengesahkan,okky The tobacco bill must include a health chapter. Until now the leadership of the DPR RI has still not passed it
479,2016-11-18T08:28:20.000Z,Anggota DPR Usul RUU Konsultan Pajak poskupang,anggota DPR usul RUU konsultan pajak poskupang,DPR members propose Poskupang tax consultant bill
480,2016-11-18T03:35:38.000Z,RUU Pertembakauan Diharap Segera Dibawa ke Paripurna,RUU pertembakauan diharap segera dibawa ke paripurna,It is hoped that the tobacco bill will soon be brought to plenary
481,2016-11-18T03:22:05.000Z,Anggota DPR usul RUU Konsultan Pajak,anggota DPR usul RUU konsultan pajak,DPR members propose tax consultant bill
482,2016-11-18T03:14:11.000Z,Anggota DPR Usulkan RUU Konsultan Pajak,anggota DPR usulkan RUU konsultan pajak,DPR members propose tax consultant bill
483,2016-11-18T03:10:07.000Z,RUU Pertembakauan Diharap Segera Dibawa ke Paripurna IkiBangsaku,RUU pertembakauan diharap segera dibawa ke paripurna ikibangsaku,It is hoped that the tobacco bill will soon be brought to the Ikibangsaku plenary session
484,2016-11-18T03:03:12.000Z,DPR RI Akan Inventarisir Masalah RUU Pemilu Siang Ini,DPR RI akan inventarisir masalah RUU pemilu siang ini,The DPR RI will take stock of the election bill issues this afternoon
