no,timestamp,teks,teks_processed,teks_translated
2063,2016-08-11T06:21:24.000Z,Indonesia adalah negara hukum Yang ditunggu rakyat adalah Undang Undang yg memastikan rasa adil dan rasa aman Jkw,indonesia adalah negara hukum yang tunggu rakyat adalah undang undang yang pasti rasa adil dan rasa aman jkw,Indonesia is a country of laws that awaits the people are laws that are sure of justice and security jkw
2064,2016-08-11T06:20:07.000Z,Anggota Komisi X DPR RI mengatakan RUU Kebudayaan masuk dalam prolegnas prioritas tahun,anggota komisi kali DPR RI kata RUU budaya masuk dalam prolegnas prioritas tahun,DPR RI commission member said the culture bill was included in the priority National Legislation Program for this year
2065,2016-08-11T06:15:04.000Z,RUU Kebudayaan Bantu Pengembangan Khazanah Budaya Indonesia,RUU budaya bantu kembang khazanah budaya indonesia,The culture bill helps develop Indonesia's cultural treasures
2066,2016-08-11T06:04:06.000Z,RUU Kebudayaan Bantu Pengembangan Khasanah Budaya Indonesia,RUU budaya bantu kembang khasanah budaya indonesia,The culture bill helps develop Indonesia's cultural treasures
2067,2016-08-11T05:01:48.000Z,Hari ini diadakan reses anggota DPR RI dari Fraksi PKS H dr Adang Sudrajat MM di Kec Solokan Jeruk,hari ini ada reses anggota DPR RI dari partai PKS h dari adang sudrajat MM di kec solokan jeruk,Today there is a recess for members of the DPR RI from the PKS party h from Adang Sudrajat MM in Solokan Jeruk sub-district
2068,2016-08-11T04:27:41.000Z,Anggota Komisi III DPR Arsul Sani Perlu Konsultasi Publik Sebelum Bahas RUU Kamnas,anggota komisi II DPR arsul sani perlu konsultasi publik belum bahas RUU kamnas,DPR Commission II member Arsul Sani needs public consultation and has not yet discussed the National Security Bill
2069,2016-08-11T02:49:59.000Z,RUU KHIT Raker Kom dg MenKP MenLHK MenPAN RB Menkumham Dirangkum oleh,RUU KHIT raker kom dengan menkp menlhk menpan RIBU menkumham rangkum oleh,KHIT Bill Raker Kom with Menkp Menlhk Menpan RIBU Menkumham summarized by
2070,2016-08-10T19:42:37.000Z,Masa Reses Anggota DPR Gelar Seminar di Malang,masa reses anggota DPR gelar seminar di malang,"During the recess, DPR members held a seminar in Malang"
2071,2016-08-10T14:37:04.000Z,ini yang seharusnya dan sepatutnya Anggota lakukan Menyerap Suara Aspirasi Rakyat secara Kelembagaan,ini yang harus dan patut anggota pelaksanaan serap suara aspirasi rakyat cara lembaga,This is what members must and should implement to absorb the voices of the people's aspirations through the institution
2072,2016-08-10T14:09:50.000Z,masa pamor kalah sama pamor apalagi Pemerintah dalam masalah transparansi publik menanggapi aspirasi rakyat?!,masa pamor kalah sama pamor apalagi pemerintah dalam masalah transparansi publik tanggap aspirasi rakyat ? !,"Is it time for prestige to lose to prestige, especially when the government in matters of public transparency responds to the aspirations of the people? !"
2073,2016-08-10T11:58:37.000Z,IMF Bank Dunia pasti merecoki intervensi terhadap Kebijakan Kedaulatan Perekonomian RI !,IMF bank dunia pasti recok intervensi hadap kebijakan daulat ekonomi RI !,"The IMF, the world bank, is definitely anxious to intervene in Indonesia's economic sovereignty policy!"
2074,2016-08-10T09:26:46.000Z,Anggota DPR Kebijakan Full Day School Belum Tepat fulldayschool dpr sekolah belajar,anggota DPR kebijakan full day school belum tepat fulldayschool dpr sekolah belajar,DPR members' full day school policy is not appropriate. Full day school DPR learns schools
2075,2016-08-10T08:11:06.000Z,Dua anggota DPR RI reses ke Polresta Banda Aceh,dua anggota DPR RI reses ke polresta banda aceh,Two members of the DPR RI took a break at the Banda Aceh Police Station
2076,2016-08-10T08:04:30.000Z,Keluarga bermastautin melebihi tahun di Perak ada surat pengesahan bermastautin daripada Ketua Kg Penghulu Peg Daerah Wakil Rakyat,keluarga mastautin lebih tahun di perak ada surat pengesahan mastautin daripada ketua kg penghulu peg daerah wakil rakyat,Mastautin's family has been in Perak for more years than there is a letter of endorsement from Mastautin from the head of the regional legislative assembly
2077,2016-08-10T07:04:39.000Z,Reses Anggota DPR RI Sekda Torut Minta Bandara Dilanjutkan,reses anggota DPR RI sekda torut minta bandara lanjut,"During the recess, members of the DPR RI, Regional Secretary of Torut asked for the airport to continue"
2078,2016-08-10T06:09:31.000Z,RUU Kamnas Belum Dibutuhkan Jakarta BP Anggota Komisi III DPR RI Arsul Sani menegaskan RUU Kamnas Keamana,RUU kamnas belum butuh jakarta BP anggota komisi II DPR RI arsul sani tegas RUU kamnas keamana,National Security Bill not yet needed
2079,2016-08-10T06:08:28.000Z,Anggota DPR Kebijakan Full Day School BelumTepat,anggota DPR kebijakan full day school belumtepat,DPR members' full day school policy is not appropriate
2080,2016-08-10T06:06:40.000Z,SUKARAME KAPOL Wakil Ketua DPR RI Fahri Hamzah angkat bicara soal kebijakan Mendikbud baru Muhajir Efendi,SUKARAME KAPOL wakil ketua DPR RI fahri hamzah angkat bicara soal kebijakan mendikbud baru muhajir efendi,SUKARAME KAPOL deputy chairman of the DPR RI Fahri Hamzah speaks about the policies of the new Minister of Education and Culture Muhajir Efendi
2081,2016-08-10T05:48:20.000Z,Akom Kemiskinan dan Ketimpangan Ekonomi di Banten Tinggi Perlu Kebijakan Strategis CILEGON Ketua DPR RI,akom miskin dan timpang ekonomi di banten tinggi perlu kebijakan strategis CILEGON ketua DPR RI,"Poor and economically unequal communities in Banten Tinggi need strategic policies from CILEGON, chairman of the DPR RI"
2082,2016-08-10T04:04:19.000Z,pemerintah dan dpr masih bahas revisi uu ite Pemerintah dan DPR RI masih membahas revisi terbatas Undang Undang,pemerintah dan dpr masih bahas revisi uu ite pemerintah dan DPR RI masih bahas revisi batas undang undang,The government and the DPR are still discussing the revision of the law. The government and the DPR RI are still discussing the revision of the limits of the law
2083,2016-08-10T04:03:50.000Z,DPR RI belum akan prioritaskan penyelesaian RUU Keamanan Nasional Kamnas menjadi Undang undang pd tahun ini,DPR RI belum akan prioritas selesai RUU aman nasional kamnas jadi undang undang pada tahun ini,The Republic of Indonesia's DPR will not prioritize finalizing the national security and national security bill into law this year
2084,2016-08-10T01:42:10.000Z,Masa Reses Anggota DPR RI Balik Kampung ke Lingga Anggota Komisi VI DPR RI Nyat Kadir menjemput aspirasi ke,masa reses anggota DPR RI balik kampung ke lingga anggota komisi VI DPR RI nyat kadir jemput aspirasi ke,"During the recess, members of the DPR RI returned to their villages to phallus, members of Commission VI of the DPR RI actually went to pick up their aspirations"
2085,2016-08-10T01:25:16.000Z,JAKARTA Anggota Komisi III DPR RI Arsul Sani mengaku saat reses kerap menerima aspirasi dari konstituennya,JAKARTA anggota komisi II DPR RI arsul sani aku saat reses kerap terima aspirasi dari konstituen,"JAKARTA member of Commission II DPR RI, Arsul Sani, during the recess, often receives aspirations from constituents"
2086,2016-08-10T01:05:04.000Z,Anggota DPR Usulan RUU Kamnas Belum Tepat,anggota DPR usul RUU kamnas belum tepat,DPR members' proposal for the National Security Bill is not appropriate
2087,2016-08-10T00:54:20.000Z,AndalasToday Agst Polisi Gayo Lues Gagalkan Penyelundupan kg Ganja Wakil Rakyat Sumut kritik Kebijakan Mendikbud Koran,andalastoday agst polisi gayo lues gagal selundup kg ganja wakil rakyat sumut kritikan kebijakan mendikbud koran,andalastoday aug gayo lues police fail to smuggle kg of marijuana North Sumatra people's representative criticizes minister of education and culture's policy newspaper
2088,2016-08-10T00:51:07.000Z,Simak segera Ketua DPR RI tanggapi Kebijakan Mendikbud terkait Sistem Full Day School,simak segera ketua DPR RI tanggap kebijakan mendikbud kait sistem full day school,Watch immediately for the chairman of the Indonesian House of Representatives to respond to the Minister of Education and Culture's policy regarding the full day school system
2089,2016-08-09T17:24:12.000Z,Reses V FPKB DPR RI Ambon Tual MBD Bursel SBT Maluku,reses v FPKB DPR RI ambon tual MBD bursel SBT malu,recess v FPKB DPR RI Ambon tual MBD bursel SBT embarrassed
2090,2016-08-09T15:38:53.000Z,Ketua DPR RI tanggapi Kebijakan Mendikbud terkait Sistem Full Day School SJO PURWAKARTA Ketua Dewan Perwaki,ketua DPR RI tanggap kebijakan mendikbud kait sistem full day school SJO PURWAKARTA ketua dewan wak,Chairman of the Indonesian House of Representatives responds to the Minister of Education and Culture's policy regarding the full day school system SJO PURWAKARTA Chairman of the Deputy Council
2091,2016-08-09T15:38:52.000Z,InfoBandung Ketua DPR RI tanggapi Kebijakan Mendikbud terkait Sistem Full Day School,infobandung ketua DPR RI tanggap kebijakan mendikbud kait sistem full day school,"Infobandung, chairman of the DPR RI, responds to the Minister of Education and Culture's policy regarding the full day school system"
2092,2016-08-09T14:59:49.000Z,TL Anggota DPR kebijakan full day school belum tepat Berita,TL anggota DPR kebijakan full day school belum tepat berita,TL member of the DPR's full day school policy is not the right news
2093,2016-08-09T14:59:12.000Z,Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementerian Pendidikan,anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta menteri didik,"member of the DPR, the full day school policy is not appropriate. Member of the DPR RI, Sofyan Tan, asked the Minister for Education"
2094,2016-08-09T14:55:39.000Z,PNS Anggota DPR kebijakan full day school belum tepat,PNS anggota DPR kebijakan full day school belum tepat,"Civil servants, members of the DPR, full day school policy is not appropriate"
2095,2016-08-09T14:55:03.000Z,Anggota DPR kebijakan full day school belum tepat,anggota DPR kebijakan full day school belum tepat,DPR members' full day school policy is not appropriate
2096,2016-08-09T14:53:17.000Z,NEWS Anggota DPR kebijakan full day school belum tepat GaleriBerita,NEWS anggota DPR kebijakan full day school belum tepat galeriberita,NEWS DPR members' full day school policy is not right gallerynews
2097,2016-08-09T14:52:34.000Z,TyoNews Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementer News,tyonews anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta ter news,tyonews member of the DPR the full day school policy is not appropriate member of the DPR RI Sofyan Tan asked for news
2098,2016-08-09T14:48:29.000Z,Anggota DPR RI Sofyan Tan meminta Kementerian Pendidikan dan Kebudayaan lebih memikirkan langkah langkah atau,anggota DPR RI sofyan tan minta menteri didik dan budaya lebih pikir langkah langkah atau,Member of the DPR RI Sofyan Tan asked the Minister of Education and Culture to think more about the steps or steps
2099,2016-08-09T14:47:24.000Z,Anggota DPR kebijakan full day school belum tepat via antaranews,anggota DPR kebijakan full day school belum tepat via antaranews,DPR members' full day school policy is not appropriate via Antaranews
2100,2016-08-09T14:47:06.000Z,Anggota DPR kebijakan full day school belum tepat Style Manado,anggota DPR kebijakan full day school belum tepat style manado,DPR members' full day school policy is not the right Manado style
2101,2016-08-09T14:46:40.000Z,Anggota DPR kebijakan full day school belum tepat Education News,anggota DPR kebijakan full day school belum tepat education news,DPR members' full day school policy is not appropriate education news
2102,2016-08-09T14:46:36.000Z,Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan memin,anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan min,member of the DPR the full day school policy is not appropriate member of the DPR RI sofyan tan min
2103,2016-08-09T14:46:32.000Z,Simak Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementerian Pendi,simak anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta menteri pendi,"listen to members of the DPR, the full day school policy is not appropriate. Member of the DPR RI, Sofyan Tan, asked the Minister of Education"
2104,2016-08-09T14:46:30.000Z,smansasoo update Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kem,smansasoo update anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta kem,smansasoo update DPR members full day school policy is not right RI DPR member Sofyan Tan asks for a return
2105,2016-08-09T14:46:14.000Z,Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementerian Pendidik RT,anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta menteri didik RT,"Member of the DPR, the full day school policy is not appropriate. Member of the DPR RI, Sofyan Tan, asked the Minister for RT education"
2106,2016-08-09T14:46:11.000Z,antaranews Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementerian,antaranews anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta menteri,"Antaranews Member of the DPR, the full day school policy is not appropriate. Member of the DPR RI, Sofyan Tan, asked the Minister"
2107,2016-08-09T14:39:10.000Z,Ketua DPR RI tanggapi Kebijakan Mendikbud terkait Sistem Full Day School,ketua DPR RI tanggap kebijakan mendikbud kait sistem full day school,Chairman of the DPR RI responds to the Minister of Education and Culture's policy regarding the full day school system
2108,2016-08-09T14:34:07.000Z,Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementerian Antara News,anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta menteri antara news,"member of the DPR, the full day school policy is not appropriate. Member of the DPR RI, Sofyan Tan, asked the minister to provide news"
2109,2016-08-09T14:33:42.000Z,Anggota DPR kebijakan full day school belum tepat Antara RingkasBerita,anggota DPR kebijakan full day school belum tepat antara ringkasberita,"DPR members' full day school policy is not appropriate, according to news brief"
2110,2016-08-09T14:33:12.000Z,Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementerian Pendidikan dan,anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta menteri didik dan,"member of the DPR, the full day school policy is not appropriate. Member of the DPR RI, Sofyan Tan, asked the Minister of Education and"
2111,2016-08-09T14:32:30.000Z,TuitIndonesia Anggota DPR kebijakan full day school belum tepat Indonesia Tuit,tuitindonesia anggota DPR kebijakan full day school belum tepat indonesia tuit,tuitindonesia DPR members full day school policy is not right indonesia tuit
2112,2016-08-09T14:26:22.000Z,Anggota DPR kebijakan full day school belum tepat Indonesia,anggota DPR kebijakan full day school belum tepat indonesia,DPR members full day school policy is not right for Indonesia
2113,2016-08-09T14:18:08.000Z,sekilas info Anggota DPR kebijakan full day school belum tepat,kilas info anggota DPR kebijakan full day school belum tepat,Flash information for DPR members' full day school policy is not appropriate
2114,2016-08-09T14:16:06.000Z,First in Last Out First Win Anggota DPR kebijakan full day school belum tepat,first ini last out first win anggota DPR kebijakan full day school belum tepat,"first, last out, first win, DPR members' full day school policy is not appropriate"
2115,2016-08-09T14:12:05.000Z,Anggota DPR kebijakan full day school belum tepat Anggota DPR RI Sofyan Tan meminta Kementerian Pendidikan dan Ke,anggota DPR kebijakan full day school belum tepat anggota DPR RI sofyan tan minta menteri didik dan ke,"member of the DPR, the full day school policy is not appropriate. Member of the DPR RI, Sofyan Tan, asked the Minister for Education and Education"
2116,2016-08-09T13:19:02.000Z,Salah satunya adalah Anggota Komisi X DPR RI Reni Marlinawati ia menilai permasalahan guru,salah satu adalah anggota komisi kali DPR RI reni marlinawati ia nilai masalah guru,"One of them is a member of the DPR RI Commission, Reni Marlinawati, who assesses the problem of teachers"
2117,2016-08-09T13:18:53.000Z,Penolakan dari DPR RI,penolakan dari DPR RI,rejection from the DPR RI
2118,2016-08-09T11:29:11.000Z,Klo memalukan ya udah kalian para anggota DPR duduk bersama ambil sikap atas kebijakan eksekutif gampang toh,jika malu ya sudah kalian para anggota DPR kedudukan sama ambil sikap atas kebijakan eksekutif gampang toh,"If you're embarrassed, yes, you members of the DPR are in the same position. Taking a stand on executive policy is easy"
2119,2016-08-09T09:50:04.000Z,Fadli Zon Ini Memalukan Indonesia Kok Seperti Mesin ATM,fadli zon ini malu indonesia kok seperti mesin ATM,Fadli Zon is a shame that Indonesia is like an ATM machine
2120,2016-08-09T10:55:34.000Z,Masa Reses Anggota DPR RI Balik Kampung ke Lingga,masa reses anggota DPR RI balik kampung ke lingga,"During the recess, members of the DPR RI returned to their villages to phallus"
2121,2016-08-09T10:55:30.000Z,Masa Reses Anggota DPR RI Balik Kampung ke Lingga NewsBatam,masa reses anggota DPR RI balik kampung ke lingga newsbatam,"During the recess, DPR RI members returned to their villages to Lingga Newsbatam"
2122,2016-08-09T10:21:05.000Z,Masa Reses Anggota DPR RI Balik Kampung ke Lingga Kepulauan Riau Kepri,masa reses anggota DPR RI balik kampung ke lingga pulau riau kepri,"During the recess, members of the DPR RI returned to their villages to Lingga, Riau Island, Kepri"
2123,2016-08-09T09:50:50.000Z,Masa Reses Anggota DPR RI Balik Kampung ke Lingga batampos,masa reses anggota DPR RI balik kampung ke lingga batampos,"During the recess, DPR RI members returned to their villages to Lingga Batampos"
2124,2016-08-09T08:22:44.000Z,Forum Legislasi di Media Center DPR RI membahas RUU tentang Kamnas Keamanan Nasional DPRLive,forum legislasi di media center DPR RI bahas RUU tentang kamnas aman nasional dprlive,"Legislative forum at the DPR RI media center discussing the bill on national security, national security, dprlive"
2125,2016-08-09T08:22:16.000Z,Dan masih di back up oleh mesin manual Reses,dan masih di back up oleh mesin manual reses,and is still backed up by a manual recess machine
2126,2016-08-09T08:12:52.000Z,Mestinya ini dioptimalkan utk beri aksesibilitas informasi bg PD netra Reses,mesti ini optimal untuk beri aksesibilitas informasi bang PADA netra reses,This should be optimal to provide information accessibility to the public eye
2127,2016-08-09T08:09:22.000Z,Reses kali ini berkesempatan mengunjungi percetakan Braille milik di Cimahi,reses kali ini sempat unjung cetak braille milik di cimahi,"In this recess, I was able to visit Cimahi's braille printing"
2128,2016-08-09T07:17:12.000Z,Komisi III DPR RI Akan Panggil Koordinator Kontras Usai Reses,komisi II DPR RI akan panggil koordinator kontras usai reses,Commission II DPR RI will summon a contrast coordinator after the recess
2129,2016-08-09T07:17:03.000Z,Anggota DPR RI Reses di Branti Lampung Selatan,anggota DPR RI reses di branti lampung selatan,"Members of the DPR RI take a recess in Branti, South Lampung"
2130,2016-08-09T07:13:48.000Z,lakukan perubahan terhadap undang undang pembayaran insentif atas pajak daerah,pelaksanaan ubah hadap undang undang bayar insentif atas pajak daerah,implementation of changes to the law on incentive payments for regional taxes
2131,2016-08-09T07:04:16.000Z,Kebutuhan Baca Rendah DPR RI Bahas RUU Perpustakaan,butuh baca rendah DPR RI bahas RUU pustaka,need to read low DPR RI discusses the library bill
2132,2016-08-09T06:52:55.000Z,Jgn setiap menteri baru buat kebijakan baru Soal tawuran anak sklh bkn krn pulang cpt lambat tp itu krn mentalny jelek,jangan tiap menteri baru buat kebijakan baru soal tawur anak sekolah bukan karena pulang cepat lambat tetapi itu karena mentalny jelek,"Don't let every new minister make a new policy regarding school children brawling, not because they come home early, but because they have a bad mentality"
2133,2016-08-09T05:07:50.000Z,Reses Anggota DPR RI di Toraja Disambut Unjuk Rasa,reses anggota DPR RI di toraja sambut unjuk rasa,DPR RI members' recess in Toraja welcomes demonstrations
2134,2016-08-09T04:56:25.000Z,RT SindotrijayaFM DPR RI akan ambil keputusan p setujuan perpu kebiri m jadi UU dlm rapat paripurna pd p sidangan,RT sindotrijayafm DPR RI akan ambil keputusan p tuju perpu kebiri sama jadi UU dalam rapat paripurna pada p sidang,RT sindotrijayafm DPR RI will take a decision to make the perpu castration the same as law in the plenary session at the session
2135,2016-08-09T04:46:29.000Z,Reses Anggota DPR RI di Toraja Disambut Unjuk Rasa MAKASSAR Reses Anggota,reses anggota DPR RI di toraja sambut unjuk rasa MAKASSAR reses anggota,DPR RI members' recess in Toraja welcomes members' recess MAKASSAR demonstration
2136,2016-08-09T04:46:04.000Z,DPR RI akan ambil keputusan p setujuan perpu kebiri m jadi UU dlm rapat paripurna pd p sidangan lnjutan pasca reses,DPR RI akan ambil keputusan p tuju perpu kebiri sama jadi UU dalam rapat paripurna pada p sidang lnjutan pasca reses,The Republic of Indonesia's DPR will take a decision on whether to make the perpu castration into law in a plenary session at the follow-up session after the recess
2137,2016-08-09T04:20:29.000Z,RESES ANGGOTA DPR RI DARI PRAKSI PDI MENJELANG PILKADA,RESES ANGGOTA DPR RI DARI PRAKSI PDI JELANG PILKADA,RECESS FOR MEMBERS OF THE DPR RI FROM PDI PRACTICES AHEAD OF THE ELECTIONS
2138,2016-08-09T02:23:02.000Z,Wakil Ketua Komisi V DPR RI Gelar Reses ke Melawi,wakil ketua komisi v DPR RI gelar reses ke lawi,deputy chairman of commission v DPR RI held a recess to lawi
2139,2016-08-08T17:20:36.000Z,Ketua Komisi V DPR RI Manfaatkan Masa Reses Berkunjung Ke Desa Perbatasan desacikadu,ketua komisi v DPR RI manfaat masa reses kunjung ke desa batas desacikadu,chairman of commission v DPR RI benefits from the recess period of visiting the border village of Desacikadu
2140,2016-08-08T16:19:21.000Z,Ketua Komisi V DPR RI Manfaatkan Masa Reses Berkunjung Ke Desa Perbatasan,ketua komisi v DPR RI manfaat masa reses kunjung ke desa batas,chairman of commission v DPR RI benefits from recess visits to border villages
2141,2016-08-08T15:42:13.000Z,DPR RI sos pip senam sht n komba msk ayam lodho Sukses semuanya!,DPR RI sos pip senam sht n komba masuk ayam lodho sukses semua !,DPR RI sos pip gymnastics sht n komba entered lodho chicken all successful!
2142,2016-08-08T14:24:10.000Z,Reses Anggota DPR RI dr Sofyan Tan di Desa Tanjung Morawa B Kabupaten Deli Serdang Kamis,reses anggota DPR RI dari sofyan tan di desa tanjung morawa b kabupaten deli serdang kamis,"Member of the Republic of Indonesia's DPR from Sofyan Tan recess in Tanjung Morawa B village, Deli Serdang district, Thursday"
2143,2016-08-08T12:30:50.000Z,Reses Anggota DPR RI Wali Kota Terima Banyak Keluhan Warga MEDAN WOL Wali Kota Medan Dzulmi Eldin mene,reses anggota DPR RI wali kota terima banyak keluh warga MEDAN WOL wali kota medan dzulmi eldin mene,"During the recess for members of the Republic of Indonesia's DPR, the mayor received many complaints from residents of MEDAN WOL, Medan Mayor Dzulmi Eldin Mene"
2144,2016-08-08T12:17:43.000Z,Anggota DPR Minta Pemerintah Kaji Wacana Siswa Seharian Belajar di Sekolah Pasalnya kebijakan tersebut akan,anggota DPR minta pemerintah kaji wacana siswa hari belajar di sekolah pasal kebijakan sebut akan,"DPR members ask the government to review the discourse on students' learning days at school, the policy article says it will"
2145,2016-08-08T11:55:52.000Z,Menerima reses anggota DPR RI Muzammil Yusuf hal ini penting untuk membangun sinergi pusat daerah,terima reses anggota DPR RI muzammil yusuf hal ini penting untuk bangun sinergi pusat daerah,accept the recess of DPR RI member Muzammil Yusuf. This is important to build synergy between regional centers
2146,2016-08-08T08:39:47.000Z,Anggota DPR RI dari Komisi X Ferry Kase melakukan reses di Kecamatan Lamaknen Belu pada Jumat,anggota DPR RI dari komisi kali ferry kase pelaksanaan reses di camat lamaknen belu pada jumat,Members of the DPR RI from the Kali Ferry Commission are responsible for implementing the recess in the Lamaknen sub-district on Friday
2147,2016-08-08T08:25:10.000Z,Komisi III DPR RI Akan Minta Keterangan Haris Azhar Usai Masa Reses,komisi II DPR RI akan minta terang haris azhar usai masa reses,Commission II DPR RI will ask for clarification on Haris Azhar after the recess period
2148,2016-08-08T08:21:08.000Z,Soal Beasiswa PIP Dikeluhkan Orangtua Siswa di Belu Anggota DPR RI dari Komisi X Ferry Kase melakukan reses di,soal beasiswa PIP keluh orangtua siswa di belu anggota DPR RI dari komisi kali ferry kase pelaksanaan reses di,"Regarding the PIP scholarship, parents of students complained before members of the DPR RI from the Kali Ferry Commission for the implementation of the recess in"
2149,2016-08-08T08:03:01.000Z,Soal Beasiswa PIP Dikeluhkan Orangtua Siswa di Belu Anggota DPR RI dari Komisi X Ferry Kase melakukan reses,soal beasiswa PIP keluh orangtua siswa di belu anggota DPR RI dari komisi kali ferry kase pelaksanaan reses,"Regarding the PIP scholarship, parents of students complained before members of the DPR RI from the Kali Ferry Commission for the implementation of the recess"
2150,2016-08-08T06:27:47.000Z,Komisi III DPR RI Akan Panggil Koordinator Kontras Usai Reses Komisi III DPR RI akan memanggil Koordinator K,komisi II DPR RI akan panggil koordinator kontras usai reses komisi II DPR RI akan panggil koordinator ke,"Commission II of the DPR RI will summon a contrast coordinator. After the recess, Commission II of the DPR RI will summon a coordinator to"
2151,2016-08-08T05:54:12.000Z,Program ternak domba k di dapil cileunyi dlm rangka reses,program ternak domba ke di dapil cileunyi dalam rangka reses,sheep farming program in the Cileunyi electoral district during the recess
2152,2016-08-08T04:02:22.000Z,CILONGOK Dengan ditandu dan diiringi oleh grup Kenthongan Anggota Komisi VIII DPR RI dari,CILONGOK dengan tandu dan iring oleh grup kenthongan anggota komisi VII DPR RI dari,CILONGOK with a palanquin and accompaniment by the kenthongan group of members of Commission VII DPR RI from
2153,2016-08-08T03:56:49.000Z,CILONGOK Dengan ditandu dan diiringi oleh grup Kenthongan Anggota Komisi VIII DPR RI dari Fraksi Demokrat K,CILONGOK dengan tandu dan iring oleh grup kenthongan anggota komisi VII DPR RI dari partai demokrat ke,CILONGOK with a palanquin and accompaniment by the kenthongan group of members of Commission VII DPR RI from the Democratic Party to
2154,2016-08-08T03:35:50.000Z,RUU Kebudayaan saat ini adalah inisiatif DPR RI WeAreIndigenous HIMAS,RUU budaya saat ini adalah inisiatif DPR RI weareindigenous HIMAS,The current culture bill is an initiative of the DPR RI weareindigenous HIMAS
2155,2016-08-08T02:40:41.000Z,Reses anggota Fraksi Demokrat Ir Hari Kartana MM Bangun Posyandu di karawang,reses anggota partai demokrat ir hari kartana MM bangun posyandu di karawang,Democratic party member IR Hari Kartana MM recess builds posyandu in Karawang
2156,2016-08-08T02:30:42.000Z,Ketua DPR RI Ade Komarudin DPR Dukung Kebijakan Dan Kerjasama Dengan Ukraina,ketua DPR RI adek komarudin DPR dukungan kebijakan dan kerjasama dengan ukraina,"Chairman of the Indonesian House of Representatives, Adek Komarudin, DPR supports policy and cooperation with Ukraine"
2157,2016-08-08T00:19:42.000Z,Agenda Agustus Pukul WIB Kunker Reses DPR RI,agenda agustus pukul WIB kunker reses DPR RI,agenda for August at WIB for the DPR RI recess
2158,2016-08-07T13:27:24.000Z,Berikut daftar RUU yang telah disahkan DPR RI menjadi Undang Undang pada bulan Januari sampai Juli,ikut daftar RUU yang telah sah DPR RI jadi undang undang pada bulan januari sampai juli,Join the list of bills that have been passed by the DPR RI and become laws from January to July
2159,2016-08-07T07:51:31.000Z,Kunjungan kerja Reses DPR RI DR IR Wayan Koster MM DPD RI Putu Arimbawa LOLAK ke Desa,kunjung kerja reses DPR RI DARI IR wayan koster MM DPD RI putu arimbawa LOLAK ke desa,DPR RI work recess visit FROM IR wayan koster MM DPD RI putu arimbawa LOLAK to the village
2160,2016-08-07T07:06:01.000Z,Kegiatan reses masa sidang DPR RI Dr H NOOR ACHMAD dan Wabup guru PAUD Jepara,giat reses masa sidang DPR RI dari h NOOR ACHMAD dan wabup guru PAUD jepara,H NOOR ACHMAD and the Deputy Regent of Jepara PAUD teachers were actively involved in the recess during the DPR RI session
2161,2016-08-07T01:51:15.000Z,Harusnya wakil rakyat DPR MPR DPRD mwngawal setiap kebijakan yg dibuat RI bukan karena atas keasamaan visi,harus wakil rakyat DPR MPR DPRD mwngawal tiap kebijakan yang buat RI bukan karena atas keasamaan visi,"People's representatives, DPR, MPR, DPRD, must oversee every policy made by the Republic of Indonesia, not because of the same vision"
2162,2016-08-06T19:11:16.000Z,Rapat paripurna komisi dpr,rapat paripurna komisi dpr,DPR commission plenary meeting
2163,2016-08-06T15:32:05.000Z,Daftar RUU yang telah disahkan DPR RI menjadi Undang Undang pada bulan Januari sampai dengan Juli,daftar RUU yang telah sah DPR RI jadi undang undang pada bulan januari sampai dengan juli,list of bills that have been passed by the DPR RI and become laws from January to July
2164,2016-08-06T06:49:26.000Z,Berikut daftar RUU yang telah disahkan DPR RI menjadi Undang Undang pada bulan Januari sampai dengan Juli,ikut daftar RUU yang telah sah DPR RI jadi undang undang pada bulan januari sampai dengan juli,Join the list of bills that have been approved by the DPR RI and become laws from January to July
2165,2016-08-06T02:40:40.000Z,Bupati Lutra Tindaklanjuti Temuan Hasil Reses DPR RI,bupati lutra tindaklanjuti temu hasil reses DPR RI,Lutra Regent follows up on meeting on the results of the DPR RI recess
